Distancia,RSS,Throughput
15,14.3157,49.152
17.5,14.5521,50.0204
20,14.18,50.004
22.5,14.5557,49.9548
25,14.4153,50.0531
27.5,14.7867,49.9384
30,14.4576,50.0531
32.5,14.2096,50.004
35,14.6815,50.004
37.5,14.8255,49.9548
40,14.3067,50.004
42.5,14.1334,49.9876
45,14.3039,50.0367
47.5,14.6357,49.9712
50,14.2172,50.0367
52.5,14.2354,50.004
55,14.4642,49.9876
57.5,14.3085,50.004
60,14.7931,49.9712
62.5,14.4106,50.0531
65,14.7068,49.9712
67.5,14.0064,49.9876
70,14.7313,49.9876
72.5,14.4022,50.0204
75,14.4243,50.004
77.5,14.1515,50.0204
80,14.3404,49.9548
82.5,12.7735,50.0204
85,12.6989,50.004
87.5,12.5598,50.004
90,12.0915,49.9876
92.5,12.1853,50.004
95,12.4204,49.9876
97.5,12.2337,50.0367
100,11.9407,49.9876
102.5,12.9163,50.0204
105,11.981,50.004
107.5,12.4128,49.9548
110,12.1684,50.004
112.5,12.1,50.004
115,12.4123,50.0204
117.5,12.1101,49.9712
120,13.1107,50.0367
122.5,12.6363,49.9548
125,13.177,50.004
127.5,12.6347,50.0367
130,12.582,50.004
132.5,12.3529,49.9712
135,12.8825,49.9876
137.5,12.5374,50.0367
140,12.6372,49.9712
142.5,12.5185,50.0204
145,12.0892,49.9876
147.5,12.5536,50.0204
150,12.5911,49.9876
152.5,12.4076,50.0204
155,12.1414,49.9712
157.5,12.4562,50.0204
160,13.692,49.9712
162.5,12.1925,50.004
165,12.6877,50.0204
167.5,12.7263,49.9876
170,12.9558,50.0204
172.5,12.8096,49.922
175,12.1812,50.0531
177.5,12.8189,49.9876
180,12.2168,50.0204
182.5,12.7115,49.9876
185,12.162,50.0204
187.5,12.5818,49.9548
190,13.4281,50.004
192.5,12.6924,50.0367
195,13.1131,49.9548
197.5,12.5732,50.0367
200,13.3132,50.004
202.5,12.776,50.004
205,12.6305,49.9548
207.5,12.7767,50.0204
210,12.4169,49.9876
212.5,12.2567,50.0367
215,12.5389,49.9712
217.5,12.7297,50.0204
220,11.8838,50.004
222.5,12.759,49.9548
225,12.2169,50.0531
227.5,12.5662,49.9548
230,12.7586,50.0204
232.5,13.1058,50.0367
235,11.5894,50.004
237.5,12.8612,49.9548
240,11.9378,49.9876
242.5,12.4183,50.0367
245,12.6812,50.0204
247.5,12.0552,49.9712
250,12.9182,50.004
252.5,13.257,49.9876
255,12.574,50.0204
257.5,11.6072,49.9876
260,13.3474,50.0204
262.5,12.8679,49.9548
265,12.6118,50.0204
267.5,12.8347,50.004
270,12.6381,49.9876
272.5,11.9818,50.0367
275,12.8811,49.9712
277.5,12.1958,50.0204
280,12.3663,49.9712
282.5,12.6776,50.0367
285,12.6967,49.9548
287.5,12.4099,50.004
290,12.3864,50.0367
292.5,12.2345,49.9876
295,12.3982,49.9876
297.5,13.1133,50.004
300,12.7242,49.9876
302.5,12.4325,50.004
305,12.7141,50.004
307.5,12.1263,50.004
310,12.7911,50.004
312.5,12.0746,50.004
315,12.9812,49.9876
317.5,11.9226,50.0204
320,12.2648,50.004
322.5,13.3017,50.004
325,13.7446,49.9876
327.5,13.4943,49.9876
330,12.2015,49.9876
332.5,12.4574,50.0204
335,12.9982,49.9876
337.5,12.4691,49.9712
340,12.7971,50.0531
342.5,13.413,49.9712
345,12.7862,50.0204
347.5,12.3997,50.004
350,11.8008,49.9876
352.5,12.7698,49.9876
355,12.5419,50.0367
357.5,12.5986,49.9876
360,12.7763,49.9712
362.5,12.2272,49.9876
365,12.7128,50.0367
367.5,12.842,49.9876
370,13.4433,50.0367
372.5,12.7848,49.9876
375,12.2432,49.9712
377.5,12.9519,50.0204
380,12.292,49.9712
382.5,13.0889,50.0204
385,12.9478,50.0204
387.5,12.3078,50.0204
390,12.6744,49.9712
392.5,12.6503,49.9876
395,12.626,50.004
397.5,13.2408,49.9876
400,12.6366,50.0204
402.5,12.1513,49.9712
405,12.0038,50.004
407.5,12.8927,49.9876
410,12.9365,50.0531
412.5,12.5196,49.9384
415,12.7679,50.0367
417.5,12.8512,50.004
420,13.001,49.9712
422.5,12.3395,50.0367
425,12.274,49.9712
427.5,12.1019,50.004
430,12.7799,50.0204
432.5,12.4316,49.9876
435,12.3686,50.004
437.5,13.1384,50.004
440,12.7828,50.004
442.5,12.502,49.9876
445,11.9,49.9876
447.5,13.3438,50.0204
450,13.2036,49.9876
452.5,13.3961,49.9876
455,12.3508,50.0531
457.5,12.3892,49.9712
460,13.2237,49.9712
462.5,12.6638,50.0367
465,12.9539,49.9712
467.5,13.5006,49.9876
470,12.2628,50.0204
472.5,12.3719,50.0204
475,13.3019,49.9876
477.5,12.6721,49.9876
480,12.6313,50.0204
482.5,12.6597,49.9876
485,12.0963,50.004
487.5,12.5858,50.0367
490,12.9898,49.9548
492.5,12.9942,50.0367
495,12.7122,49.9712
497.5,12.1837,50.004
500,12.174,50.004
502.5,12.8512,49.9876
505,12.334,50.0204
507.5,12.519,49.9712
