Distancia,RSS,Throughput
15,-65,48.939
17.5,-65,50.0531
20,-65,49.9712
22.5,-65,50.0204
25,-65,50.004
27.5,-65,50.004
30,-65,49.9876
32.5,-65,50.004
35,-65,49.9548
37.5,-65,50.0204
40,-65,50.004
42.5,-65,50.004
45,-65,49.9548
47.5,-65,50.0695
50,-65,49.9712
52.5,-65,50.004
55,-65,50.004
57.5,-65,49.9876
60,-65,50.0367
62.5,-65,49.9712
65,-65,50.004
67.5,-65,50.004
70,-65,49.9876
72.5,-65,50.004
75,-65,49.9876
77.5,-65,50.004
80,-65,50.004
82.5,-65,50.0367
85,-65,50.004
87.5,-65,49.9712
90,-65,49.9876
92.5,-65,50.0204
95,-65,49.9876
97.5,-65,49.9876
100,-65,50.0367
102.5,-65,50.004
105,-65,49.9712
107.5,-65,50.004
110,-65,49.9876
112.5,-65,50.004
115,-65,49.9876
117.5,-65,50.004
120,-65,50.004
122.5,-65,50.004
125,-65,50.0204
127.5,-65,49.9876
130,-65,50.0204
132.5,-65,49.9876
135,-65,50.0204
137.5,-65,49.9548
140,-65,50.0367
142.5,-65,49.9712
145,-65,50.0204
147.5,-65,49.9876
150,-65,49.9712
152.5,-65,50.0367
155,-65,50.004
157.5,-65,49.9712
160,-65,50.004
162.5,-65,49.9876
165,-65,50.004
167.5,-65,50.0204
170,-65,49.9712
172.5,-65,50.0204
175,-65,49.9876
177.5,-65,50.0367
180,-65,50.004
182.5,-65,49.9712
185,-65,50.0204
187.5,-65,49.9876
190,-65,50.0204
192.5,-65,49.9876
195,-65,49.9876
197.5,-65,50.004
200,-65,50.004
202.5,-65,49.9876
205,-65,50.0367
207.5,-65,50.004
210,-65,50.004
212.5,-65,49.9384
215,-65,50.0204
217.5,-65,49.9876
220,-65,50.0204
222.5,-65,49.9876
225,-65,49.9876
227.5,-65,50.0204
230,-65,49.9876
232.5,-65,49.9876
235,-65,50.0204
237.5,-65,50.004
240,-65,50.004
242.5,-65,50.004
245,-65,49.9876
247.5,-65,50.0204
250,-65,49.9876
252.5,-65,50.0204
255,-65,49.9548
257.5,-65,50.0204
260,-65,50.0204
262.5,-65,49.9548
265,-65,50.0367
267.5,-65,49.9548
270,-65,50.0204
272.5,-65,50.0367
275,-65,49.9712
277.5,-65,50.0204
280,-65,50.004
282.5,-65,50.0367
285,-65,49.9384
287.5,-65,49.9712
290,-65,50.0204
292.5,-65,50.004
295,-65,50.0204
297.5,-65,50.004
300,-65,50.004
302.5,-65,49.9712
305,-65,49.9876
307.5,-65,50.0204
310,-65,50.0367
312.5,-65,49.9876
315,-65,49.9876
317.5,-65,49.9876
320,-65,49.9712
322.5,-65,50.0531
325,-65,49.9712
327.5,-65,50.0204
330,-65,49.9876
332.5,-65,50.0204
335,-65,50.004
337.5,-65,49.9876
340,-65,50.004
342.5,-65,50.004
345,-65,50.004
347.5,-65,49.9876
350,-65,50.004
352.5,-65,50.0204
355,-65,49.9548
357.5,-65,50.0531
360,-65,49.9712
362.5,-65,49.9876
365,-65,49.9876
367.5,-65,50.004
370,-65,50.0204
372.5,-65,49.9712
375,-65,49.9876
377.5,-65,50.0531
380,-65,49.9712
382.5,-65,50.004
385,-65,50.004
387.5,-65,50.0204
390,-65,49.9712
392.5,-65,50.004
395,-65,49.9876
397.5,-65,50.0204
400,-65,49.9876
402.5,-65,50.0204
405,-65,50.004
407.5,-65,49.9548
410,-65,50.0204
412.5,-65,50.0204
415,-65,50.004
417.5,-65,49.9548
420,-65,50.0204
422.5,-65,50.0204
425,-65,49.9548
427.5,-65,50.0204
430,-65,49.9876
432.5,-65,49.9876
435,-65,50.0367
437.5,-65,49.9876
440,-65,50.0204
442.5,-65,49.9876
445,-65,50.0204
447.5,-65,50.004
450,-65,50.004
452.5,-65,50.004
455,-65,50.004
457.5,-65,49.9876
460,-65,49.9712
462.5,-65,50.0204
465,-65,49.9876
467.5,-65,49.9712
470,-65,50.0531
472.5,-65,49.9876
475,-65,50.004
477.5,-65,49.9712
480,-65,50.0367
482.5,-65,49.9384
485,-65,50.0367
487.5,-65,49.9876
490,-65,50.0367
492.5,-65,49.9876
495,-65,49.9876
497.5,-65,50.0204
500,-65,49.9876
502.5,-65,49.9876
505,-65,50.004
507.5,-65,50.0204
