Distancia,RSS,Throughput
15,-53.4305,48.9718
17.5,-54.8696,49.9876
20,-56.1135,50.004
22.5,-57.2024,49.9876
25,-58.1698,50.004
27.5,-59.0402,50.004
30,-59.8314,49.9712
32.5,-60.5564,50.0531
35,-61.225,49.9712
37.5,-61.8457,50.0367
40,-62.4257,49.9712
42.5,-62.9691,49.9876
45,-63.4803,50.004
47.5,-63.9634,50.0367
50,-64.4209,49.9548
52.5,-64.855,50.004
55,-65.269,50.0367
57.5,-65.664,50.004
60,-66.0419,50.004
62.5,-66.404,49.9876
65,-66.7514,49.9712
67.5,-67.0857,50.004
70,-67.4074,49.9876
72.5,-67.7176,50.0531
75,-68.0172,49.9876
77.5,-68.3069,49.9548
80,-68.5872,50.004
82.5,-68.8589,50.0367
85,-69.1222,49.9876
87.5,-69.3776,50.004
90,-69.6257,49.9548
92.5,-69.8669,50.0367
95,-70.1015,50.0204
97.5,-70.3303,49.9712
100,-70.5532,50.004
102.5,-70.7704,49.9876
105,-70.9824,50.0204
107.5,-71.1893,49.9876
110,-71.391,50.004
112.5,-71.5884,50.0367
115,-71.7818,49.9876
117.5,-71.9705,50.0204
120,-72.1552,49.9548
122.5,-72.3362,50.004
125,-72.5135,49.9876
127.5,-72.6872,50.0204
130,-72.8574,50.0204
132.5,-73.0245,49.9876
135,-73.1883,49.791
137.5,-73.3489,50.0695
140,-73.5065,49.922
142.5,-73.6614,50.0204
145,-73.8138,49.9876
147.5,-73.9638,50.004
150,-74.1114,50.0204
152.5,-74.2566,49.9876
155,-74.3989,49.9876
157.5,-74.539,49.9548
160,-74.6768,49.9712
162.5,-74.8108,48.8899
165,-74.9453,45.8424
167.5,-75.077,45.8916
170,-75.2064,45.8588
172.5,-75.3348,45.8097
175,-75.4603,45.908
177.5,-75.5839,46.0227
180,-75.7066,45.5475
182.5,-75.8274,45.7605
185,-75.9463,45.5639
187.5,-76.0617,43.4831
190,-76.1793,34.5866
192.5,-76.2938,34.4719
195,-76.4073,34.4392
197.5,-76.5184,34.4228
200,-76.6282,34.5211
202.5,-76.7365,34.4392
205,-76.8437,34.4228
207.5,-76.9501,34.4883
210,-77.0545,34.4556
212.5,-77.158,34.3736
215,-77.2607,34.5047
217.5,-77.3613,34.5375
220,-77.4608,34.5539
222.5,-77.5599,34.4228
225,-77.6578,34.5047
227.5,-77.7542,34.4064
230,-77.8496,34.4392
232.5,-77.944,34.4064
235,-78.0375,34.4064
237.5,-78.1299,34.3572
240,-78.2209,34.4064
242.5,-78.3115,34.3572
245,-78.4015,34.4719
247.5,-78.4899,34.5375
250,-78.5774,34.4228
252.5,-78.6647,34.4556
255,-78.7506,34.4556
257.5,-78.8357,34.4064
260,-78.9199,34.5211
262.5,-79.0033,34.3409
265,-79.0862,34.4064
267.5,-79.168,34.4883
270,-79.2495,34.5047
272.5,-79.3297,34.4228
275,-79.4093,34.4064
277.5,-79.4887,34.4883
280,-79.5668,34.4392
282.5,-79.6443,34.39
285,-79.7215,34.5047
287.5,-79.7975,34.3572
290,-79.8727,34.3245
292.5,-79.9476,34.3572
295,-80.022,34.3081
297.5,-80.0956,34.2262
300,-80.1686,34.2753
302.5,-80.2409,34.1443
305,-80.3131,34.1934
307.5,-80.3842,34.177
310,-80.4547,34.2098
312.5,-80.5226,24.8381
315,-80.5943,22.9212
317.5,-80.663,22.9212
320,-80.7314,22.9376
322.5,-80.7996,22.9868
325,-80.8668,22.9868
327.5,-80.9335,22.9048
330,-81.0001,23.0195
332.5,-81.0658,22.9704
335,-81.131,22.9376
337.5,-81.196,22.8557
340,-81.2604,22.9868
342.5,-81.3242,22.9376
345,-81.3873,22.8884
347.5,-81.4502,23.0359
350,-81.513,22.954
352.5,-81.5748,22.9868
355,-81.6364,22.9048
357.5,-81.6976,22.9212
360,-81.7584,23.0195
362.5,-81.8186,22.9048
365,-81.8786,22.9212
367.5,-81.9381,22.954
370,-81.9836,12.3372
372.5,-100,0
375,-100,0
377.5,-100,0
380,-100,0
382.5,-100,0
385,-100,0
387.5,-100,0
390,-100,0
392.5,-100,0
395,-100,0
397.5,-100,0
400,-100,0
402.5,-100,0
405,-100,0
407.5,-100,0
410,-100,0
412.5,-100,0
415,-100,0
417.5,-100,0
420,-100,0
422.5,-100,0
425,-100,0
427.5,-100,0
430,-100,0
432.5,-100,0
435,-100,0
437.5,-100,0
440,-100,0
442.5,-100,0
445,-100,0
447.5,-100,0
450,-100,0
452.5,-100,0
455,-100,0
457.5,-100,0
460,-100,0
462.5,-100,0
465,-100,0
467.5,-100,0
470,-100,0
472.5,-100,0
475,-100,0
477.5,-100,0
480,-100,0
482.5,-100,0
485,-100,0
487.5,-100,0
490,-100,0
492.5,-100,0
495,-100,0
497.5,-100,0
500,-100,0
502.5,-100,0
505,-100,0
507.5,-100,0
