Distancia,RSS,Throughput
15,-65,48.9718
17.5,-65,49.9876
20,-65,50.004
22.5,-65,49.9876
25,-65,50.004
27.5,-65,50.004
30,-65,49.9712
32.5,-65,50.0531
35,-65,49.9712
37.5,-65,50.0367
40,-65,49.9712
42.5,-65,49.9876
45,-65,50.004
47.5,-65,50.0367
50,-65,49.9548
52.5,-65,50.004
55,-65,50.0367
57.5,-65,50.004
60,-65,50.004
62.5,-65,49.9876
65,-65,49.9712
67.5,-65,50.004
70,-65,49.9876
72.5,-65,50.0531
75,-65,49.9876
77.5,-65,49.9548
80,-65,50.004
82.5,-65,50.0367
85,-65,49.9876
87.5,-65,50.004
90,-65,49.9548
92.5,-65,50.0367
95,-65,50.0204
97.5,-65,49.9712
100,-65,50.004
102.5,-65,49.9876
105,-65,50.0204
107.5,-65,49.9876
110,-65,50.004
112.5,-65,50.0367
115,-65,49.9876
117.5,-65,50.0204
120,-65,49.9712
122.5,-65,50.004
125,-65,49.9876
127.5,-65,50.004
130,-65,50.0204
132.5,-65,49.9712
135,-65,50.004
137.5,-65,49.9712
140,-65,50.004
142.5,-65,50.0531
145,-65,49.9548
147.5,-65,50.0204
150,-65,49.9876
152.5,-65,50.0204
155,-65,49.9876
157.5,-65,50.004
160,-65,50.0204
162.5,-65,49.9712
165,-65,50.004
167.5,-65,50.0204
170,-65,49.9712
172.5,-65,50.0204
175,-65,50.004
177.5,-65,50.0204
180,-65,49.9548
182.5,-65,50.0204
185,-65,49.9876
187.5,-65,50.004
190,-65,50.004
192.5,-65,50.0204
195,-65,49.9384
197.5,-65,50.0531
200,-65,49.9712
202.5,-65,49.9876
205,-65,50.0204
207.5,-65,49.9712
210,-65,50.0367
212.5,-65,50.004
215,-65,49.9384
217.5,-65,50.0367
220,-65,50.004
222.5,-65,49.9876
225,-65,50.0367
227.5,-65,49.9712
230,-65,50.0367
232.5,-65,49.9712
235,-65,50.0204
237.5,-65,49.9712
240,-65,50.0204
242.5,-65,50.004
245,-65,49.9712
247.5,-65,50.0204
250,-65,49.9876
252.5,-65,50.0367
255,-65,49.9712
257.5,-65,50.004
260,-65,50.0367
262.5,-65,49.9548
265,-65,50.004
267.5,-65,50.004
270,-65,50.0204
272.5,-65,49.9876
275,-65,49.9876
277.5,-65,50.0204
280,-65,50.004
282.5,-65,49.9712
285,-65,50.0367
287.5,-65,49.9876
290,-65,50.004
292.5,-65,49.9876
295,-65,49.9712
297.5,-65,50.0204
300,-65,50.0367
302.5,-65,49.9548
305,-65,50.0204
307.5,-65,49.9876
310,-65,50.0204
312.5,-65,49.9876
315,-65,50.004
317.5,-65,50.004
320,-65,49.9876
322.5,-65,49.9876
325,-65,49.9712
327.5,-65,50.0367
330,-65,50.0367
332.5,-65,49.9548
335,-65,50.0531
337.5,-65,49.9384
340,-65,50.0695
342.5,-65,49.9712
345,-65,50.0204
347.5,-65,49.9384
350,-65,50.004
352.5,-65,50.004
355,-65,50.004
357.5,-65,50.0531
360,-65,49.9548
362.5,-65,50.0204
365,-65,49.9876
367.5,-65,49.9876
370,-65,50.0204
372.5,-65,50.0204
375,-65,49.9384
377.5,-65,50.0204
380,-65,49.9876
382.5,-65,50.0204
385,-65,49.9876
387.5,-65,50.004
390,-65,49.9876
392.5,-65,50.0531
395,-65,49.9384
397.5,-65,50.004
400,-65,50.004
402.5,-65,50.004
405,-65,50.0531
407.5,-65,49.9712
410,-65,49.9876
412.5,-65,50.004
415,-65,49.9876
417.5,-65,50.004
420,-65,50.0367
422.5,-65,50.004
425,-65,49.9548
427.5,-65,50.004
430,-65,50.0531
432.5,-65,49.9548
435,-65,50.0204
437.5,-65,49.9548
440,-65,50.0204
442.5,-65,50.004
445,-65,50.0204
447.5,-65,49.9876
450,-65,49.9548
452.5,-65,50.0367
455,-65,50.004
457.5,-65,50.0204
460,-65,49.9712
462.5,-65,49.9876
465,-65,50.0367
467.5,-65,49.9712
470,-65,50.004
472.5,-65,50.004
475,-65,50.004
477.5,-65,50.004
480,-65,49.9712
482.5,-65,50.0204
485,-65,50.004
487.5,-65,50.004
490,-65,50.004
492.5,-65,49.9876
495,-65,50.0204
497.5,-65,49.9876
500,-65,50.004
502.5,-65,49.9712
505,-65,50.0367
507.5,-65,49.9712
