Distancia,RSS,Throughput
15,-65,48.9718
17.5,-65,49.9712
20,-65,49.9876
22.5,-65,50.0204
25,-65,50.0204
27.5,-65,50.004
30,-65,50.004
32.5,-65,49.9876
35,-65,49.9876
37.5,-65,50.0204
40,-65,49.9712
42.5,-65,50.0204
45,-65,50.004
47.5,-65,50.0367
50,-65,49.9876
52.5,-65,50.004
55,-65,49.9548
57.5,-65,50.0204
60,-65,49.9712
62.5,-65,50.0531
65,-65,49.9712
67.5,-65,50.0204
70,-65,49.9548
72.5,-65,49.9876
75,-65,50.0367
77.5,-65,50.0204
80,-65,49.9876
82.5,-65,49.9876
85,-65,50.004
87.5,-65,49.9876
90,-65,50.0204
92.5,-65,49.9548
95,-65,50.0367
97.5,-65,50.0204
100,-65,49.9712
102.5,-65,50.0204
105,-65,49.9712
107.5,-65,50.004
110,-65,50.0204
112.5,-65,50.004
115,-65,49.9876
117.5,-65,49.9876
120,-65,50.004
122.5,-65,50.004
125,-65,49.9384
127.5,-65,50.004
130,-65,50.0367
132.5,-65,50.0204
135,-65,50.004
137.5,-65,49.9876
140,-65,50.0367
142.5,-65,50.004
145,-65,49.9548
147.5,-65,50.0531
150,-65,49.9548
152.5,-65,50.0204
155,-65,49.9876
157.5,-65,50.0204
160,-65,49.9712
162.5,-65,50.004
165,-65,49.9548
167.5,-65,50.0367
170,-65,50.004
172.5,-65,50.0367
175,-65,49.9548
177.5,-65,50.0204
180,-65,50.004
182.5,-65,50.004
185,-65,49.9712
187.5,-65,50.004
190,-65,50.004
192.5,-65,49.9876
195,-65,50.0367
197.5,-65,50.004
200,-65,50.0204
202.5,-65,49.9876
205,-65,49.9712
207.5,-65,50.0367
210,-65,49.9876
212.5,-65,49.9876
215,-65,50.0204
217.5,-65,49.9548
220,-65,50.0204
222.5,-65,49.9876
225,-65,50.0204
227.5,-65,50.004
230,-65,49.9876
232.5,-65,49.9876
235,-65,50.0367
237.5,-65,50.004
240,-65,49.9712
242.5,-65,50.004
245,-65,50.0204
247.5,-65,49.9548
250,-65,50.0367
252.5,-65,50.004
255,-65,49.922
257.5,-65,50.0695
260,-65,49.9876
262.5,-65,50.0367
265,-65,49.9876
267.5,-65,50.004
270,-65,49.9384
272.5,-65,50.0204
275,-65,50.0204
277.5,-65,49.9876
280,-65,50.0204
282.5,-65,49.9876
285,-65,49.9876
287.5,-65,50.0367
290,-65,49.9384
292.5,-65,50.0367
295,-65,49.9876
297.5,-65,50.0204
300,-65,50.004
302.5,-65,50.004
305,-65,49.9876
307.5,-65,49.9548
310,-65,50.0531
312.5,-65,49.9712
315,-65,50.004
317.5,-65,50.004
320,-65,49.9876
322.5,-65,50.0204
325,-65,50.004
327.5,-65,49.9876
330,-65,50.004
332.5,-65,49.9876
335,-65,50.0367
337.5,-65,49.922
340,-65,50.0695
342.5,-65,49.9712
345,-65,50.0367
347.5,-65,49.9876
350,-65,49.9876
352.5,-65,49.9876
355,-65,50.004
357.5,-65,49.9712
360,-65,50.0367
362.5,-65,50.004
365,-65,50.0204
367.5,-65,49.9548
370,-65,50.004
372.5,-65,50.004
375,-65,50.0204
377.5,-65,49.9876
380,-65,50.004
382.5,-65,50.004
385,-65,49.9876
387.5,-65,49.9876
390,-65,50.004
392.5,-65,50.0204
395,-65,50.0204
397.5,-65,49.9548
400,-65,50.004
402.5,-65,50.0367
405,-65,49.9712
407.5,-65,50.004
410,-65,50.004
412.5,-65,50.004
415,-65,50.0204
417.5,-65,49.9876
420,-65,49.9876
422.5,-65,50.004
425,-65,50.004
427.5,-65,50.0204
430,-65,49.9712
432.5,-65,49.9876
435,-65,50.0367
437.5,-65,50.0204
440,-65,49.9712
442.5,-65,49.9876
445,-65,50.0204
447.5,-65,50.004
450,-65,49.9876
452.5,-65,50.004
455,-65,49.9712
457.5,-65,50.004
460,-65,50.0204
462.5,-65,50.0204
465,-65,49.9712
467.5,-65,50.0204
470,-65,49.9876
472.5,-65,50.004
475,-65,49.9876
477.5,-65,50.004
480,-65,49.9712
482.5,-65,50.0204
485,-65,50.0204
487.5,-65,50.004
490,-65,49.9876
492.5,-65,50.004
495,-65,49.9876
497.5,-65,50.0531
500,-65,49.9548
502.5,-65,50.004
505,-65,50.004
507.5,-65,50.004
