Distancia,RSS,Throughput
15,14.3816,49.152
17.5,13.9009,50.004
20,14.4339,50.004
22.5,14.358,50.0204
25,14.4692,49.9548
27.5,14.8385,50.004
30,14.1828,50.0204
32.5,14.2483,50.0204
35,14.1801,49.9548
37.5,14.4019,50.0367
40,14.9087,49.9876
42.5,14.3053,49.9876
45,14.6482,50.0367
47.5,14.4441,49.9876
50,14.4023,49.9876
52.5,14.7198,49.9876
55,14.4705,50.004
57.5,14.0034,49.9876
60,14.6145,50.0204
62.5,14.6886,50.0204
65,14.4838,49.9712
67.5,14.4859,50.004
70,14.2435,50.004
72.5,14.5022,49.9876
75,14.8008,50.0204
77.5,14.3964,50.004
80,14.7186,50.004
82.5,12.2162,50.004
85,12.8129,49.9876
87.5,12.2819,50.004
90,12.8666,49.9712
92.5,12.2196,50.0204
95,12.9004,50.0204
97.5,12.6375,49.9712
100,12.9139,50.0204
102.5,12.8168,49.9712
105,12.5806,50.0204
107.5,12.1693,49.9876
110,12.5115,49.9876
112.5,12.4512,50.0367
115,12.3669,49.9712
117.5,12.9775,50.0367
120,11.5022,49.9876
122.5,13.0336,49.9712
125,12.5546,50.0204
127.5,12.426,50.004
130,12.3717,49.9876
132.5,12.0648,50.004
135,12.6517,49.9876
137.5,12.5302,50.0204
140,12.5704,50.0204
142.5,13.0551,49.9712
145,12.3574,49.9876
147.5,12.7795,50.0367
150,12.8625,50.004
152.5,12.8112,49.9712
155,12.4694,50.004
157.5,12.1716,49.9876
160,12.3683,50.0531
162.5,12.2546,49.9548
165,12.8938,50.0367
167.5,12.9734,49.9548
170,12.6207,50.0204
172.5,12.7537,50.004
175,12.8407,49.9712
177.5,11.7471,50.0531
180,12.7655,49.9712
182.5,12.3968,50.004
185,12.5799,49.9876
187.5,13.7265,49.9876
190,12.0708,50.004
192.5,12.844,50.0204
195,12.6059,49.9876
197.5,12.349,50.0367
200,12.7675,49.9712
202.5,12.3021,50.004
205,12.3246,50.0204
207.5,12.2912,49.9712
210,12.8147,50.004
212.5,12.2013,50.0204
215,12.8177,49.9876
217.5,13.2421,49.9876
220,12.3563,50.004
222.5,12.6385,49.9876
225,12.474,50.004
227.5,13.0056,50.0367
230,12.1354,49.9548
232.5,12.5686,50.0367
235,12.4551,49.9712
237.5,12.9961,49.9876
240,12.611,50.0367
242.5,12.5303,49.9876
245,11.8609,50.004
247.5,12.7104,49.9712
250,12.8734,50.0531
252.5,12.4595,49.9548
255,12.1246,50.0204
257.5,13.1274,49.9876
260,12.9191,50.0204
262.5,12.0437,49.9712
265,12.1655,49.9876
267.5,12.4331,49.9876
270,13.8662,50.0531
272.5,12.0604,50.004
275,13.0162,49.9876
277.5,12.5694,50.004
280,13.1925,49.9548
282.5,12.5765,50.0367
285,13.198,50.0204
287.5,12.4296,49.9712
290,12.633,49.9876
292.5,12.1219,50.0367
295,12.9427,50.004
297.5,13.0137,49.9548
300,12.1076,50.004
302.5,12.6055,50.0531
305,12.1211,49.9876
307.5,12.6565,49.9548
310,12.0155,50.0367
312.5,13.4261,49.9876
315,12.8653,49.9876
317.5,12.4611,50.004
320,12.8685,50.004
322.5,11.2882,49.9876
325,11.7772,50.0204
327.5,12.3555,50.004
330,13.0866,49.9876
332.5,12.5166,50.0367
335,11.7642,49.9876
337.5,12.8378,49.9548
340,13.2424,50.0204
342.5,12.2151,49.9876
345,12.777,50.004
347.5,12.5604,50.0204
350,13.316,49.9876
352.5,12.4742,50.004
355,12.5982,50.004
357.5,12.8669,49.9876
360,12.7174,50.004
362.5,11.5551,50.004
365,13.136,49.9712
367.5,12.6287,50.0204
370,12.8564,49.9876
372.5,12.9199,50.0204
375,12.6042,50.004
377.5,12.1761,50.0204
380,12.9318,49.9876
382.5,12.2539,49.9876
385,13.225,50.004
387.5,12.8807,49.9876
390,12.3581,50.004
392.5,11.7575,50.0367
395,12.0861,49.9876
397.5,11.9529,49.9712
400,12.1699,49.9876
402.5,12.3912,50.0204
405,12.1496,50.004
407.5,12.7436,50.0204
410,12.2993,49.9876
412.5,12.4894,49.9548
415,12.7511,50.0531
417.5,13.284,50.004
420,12.8386,49.9712
422.5,12.2608,50.0367
425,12.5152,49.9876
427.5,12.3649,49.9712
430,13.0491,50.004
432.5,12.3826,50.004
435,12.8187,49.9876
437.5,12.4688,49.9876
440,12.121,50.0204
442.5,12.5854,49.9548
445,12.6049,50.0367
447.5,13.0065,50.0204
450,12.5142,50.0204
452.5,12.7203,49.9876
455,12.6218,50.004
457.5,12.7863,49.9876
460,12.8151,49.9876
462.5,12.6833,50.0367
465,12.1842,49.9548
467.5,12.7461,49.9712
470,11.7607,50.0367
472.5,12.2219,50.004
475,13.325,49.9876
477.5,11.9789,50.004
480,12.6241,50.0367
482.5,13.0361,49.9548
485,12.976,50.0367
487.5,12.9221,49.9712
490,12.4401,49.9876
492.5,12.9652,50.0204
495,13.3727,50.0367
497.5,12.8746,49.9712
500,12.3791,50.0204
502.5,13.1326,49.9712
505,12.3036,50.0204
507.5,12.67,49.9876
