Distancia,RSS,Throughput
15,-53.431,49.0045
17.5,-54.8689,49.9712
20,-56.114,50.004
22.5,-57.2039,49.9876
25,-58.1711,50.004
27.5,-59.0401,50.0204
30,-59.8306,49.9384
32.5,-60.5557,50.0367
35,-61.2246,49.9548
37.5,-61.8457,50.0695
40,-62.4252,49.9712
42.5,-62.9689,50.0367
45,-63.4799,49.9876
47.5,-63.9629,49.9876
50,-64.421,50.004
52.5,-64.8554,50.004
55,-65.2687,49.9876
57.5,-65.6637,50.004
60,-66.0418,49.9876
62.5,-66.4037,50.0204
65,-66.7512,49.9712
67.5,-67.0856,50.0204
70,-67.4074,49.9876
72.5,-67.7178,50.004
75,-68.0171,49.9876
77.5,-68.3067,49.9876
80,-68.5873,50.004
82.5,-68.8588,50.0367
85,-69.1218,49.9876
87.5,-69.3772,49.9876
90,-69.6254,50.0204
92.5,-69.8667,50.004
95,-70.1017,49.9712
97.5,-70.3306,50.004
100,-70.5532,50.0367
102.5,-70.7701,49.9712
105,-70.9822,49.9876
107.5,-71.1891,50.0367
110,-71.3911,49.9876
112.5,-71.5885,49.9876
115,-71.7812,49.9876
117.5,-71.9702,50.0204
120,-72.1552,49.9712
122.5,-72.3361,50.0204
125,-72.5133,50.004
127.5,-72.687,50.004
130,-72.8575,49.9876
132.5,-73.0245,50.0367
135,-73.1883,49.7582
137.5,-73.3489,50.0204
140,-73.5069,50.004
142.5,-73.6621,50.004
145,-73.8145,49.9876
147.5,-73.9641,50.004
150,-74.1114,49.9548
152.5,-74.2563,50.0204
155,-74.3988,50.0367
157.5,-74.5389,49.9876
160,-74.6763,49.9712
162.5,-74.8108,48.7588
165,-74.9457,45.9735
167.5,-75.077,45.8097
170,-75.2063,45.8916
172.5,-75.334,45.9244
175,-75.4604,45.826
177.5,-75.5844,45.826
180,-75.7064,45.8097
182.5,-75.8272,45.5148
185,-75.9462,45.5475
187.5,-76.0622,43.6306
190,-76.1798,34.4883
192.5,-76.294,34.4228
195,-76.4067,34.4883
197.5,-76.5178,34.4719
200,-76.6282,34.4883
202.5,-76.7365,34.4556
205,-76.8437,34.4719
207.5,-76.9501,34.39
210,-77.0548,34.4228
212.5,-77.1582,34.4228
215,-77.2603,34.4883
217.5,-77.3612,34.3572
220,-77.4615,34.5211
222.5,-77.5599,34.5702
225,-77.6572,34.39
227.5,-77.7538,34.4064
230,-77.8493,34.3736
232.5,-77.9442,34.4719
235,-78.0376,34.4228
237.5,-78.13,34.39
240,-78.2214,34.4228
242.5,-78.3118,34.39
245,-78.4018,34.603
247.5,-78.4901,34.39
250,-78.5777,34.4719
252.5,-78.6645,34.4392
255,-78.7504,34.4719
257.5,-78.8355,34.4228
260,-78.9198,34.39
262.5,-79.0034,34.3736
265,-79.0861,34.4064
267.5,-79.1684,34.4392
270,-79.2495,34.4883
272.5,-79.3299,34.3409
275,-79.4095,34.4228
277.5,-79.4885,34.4392
280,-79.567,34.4556
282.5,-79.6443,34.4392
285,-79.7211,34.3572
287.5,-79.7973,34.4064
290,-79.8727,34.3572
292.5,-79.9479,34.4556
295,-80.022,34.3736
297.5,-80.0954,34.3245
300,-80.1687,34.2753
302.5,-80.2412,34.177
305,-80.3129,34.2098
307.5,-80.3841,34.1115
310,-80.4547,34.1443
312.5,-80.5227,24.9037
315,-80.5943,22.9704
317.5,-80.6631,23.0031
320,-80.7317,22.954
322.5,-80.7996,22.9376
325,-80.8669,22.9376
327.5,-80.9337,22.9212
330,-81,22.9868
332.5,-81.0658,22.8884
335,-81.1311,22.9868
337.5,-81.1959,22.9868
340,-81.26,23.0031
342.5,-81.3238,22.8884
345,-81.3872,23.0195
347.5,-81.4504,22.9048
350,-81.5129,22.9704
352.5,-81.5749,22.9376
355,-81.6368,23.0195
357.5,-81.6979,22.9704
360,-81.7585,22.9704
362.5,-81.8187,22.9376
365,-81.8786,22.9048
367.5,-81.9385,23.0359
370,-81.9839,12.288
372.5,-100,0
375,-100,0
377.5,-100,0
380,-100,0
382.5,-100,0
385,-100,0
387.5,-100,0
390,-100,0
392.5,-100,0
395,-100,0
397.5,-100,0
400,-100,0
402.5,-100,0
405,-100,0
407.5,-100,0
410,-100,0
412.5,-100,0
415,-100,0
417.5,-100,0
420,-100,0
422.5,-100,0
425,-100,0
427.5,-100,0
430,-100,0
432.5,-100,0
435,-100,0
437.5,-100,0
440,-100,0
442.5,-100,0
445,-100,0
447.5,-100,0
450,-100,0
452.5,-100,0
455,-100,0
457.5,-100,0
460,-100,0
462.5,-100,0
465,-100,0
467.5,-100,0
470,-100,0
472.5,-100,0
475,-100,0
477.5,-100,0
480,-100,0
482.5,-100,0
485,-100,0
487.5,-100,0
490,-100,0
492.5,-100,0
495,-100,0
497.5,-100,0
500,-100,0
502.5,-100,0
505,-100,0
507.5,-100,0
