Distancia,RSS,Throughput
15,-53.4265,49.1684
17.5,-54.8689,49.9876
20,-56.1132,50.0204
22.5,-57.2014,49.9548
25,-58.1694,50.0695
27.5,-59.0397,49.9548
30,-59.8306,50.0204
32.5,-60.556,49.9712
35,-61.2258,50.0367
37.5,-61.8469,49.9712
40,-62.4263,50.004
42.5,-62.969,50.0204
45,-63.4802,49.9712
47.5,-63.9633,49.9876
50,-64.4206,50.004
52.5,-64.8547,50.0367
55,-65.2687,49.9548
57.5,-65.6639,50.004
60,-66.0415,50.0367
62.5,-66.4038,49.9712
65,-66.7516,50.0204
67.5,-67.086,50.004
70,-67.4075,50.004
72.5,-67.7178,49.9876
75,-68.0176,50.004
77.5,-68.307,50.0204
80,-68.5868,49.9876
82.5,-68.8586,50.004
85,-69.1219,49.9876
87.5,-69.3774,49.9876
90,-69.6257,50.004
92.5,-69.8667,49.9876
95,-70.1017,50.0204
97.5,-70.3303,50.0204
100,-70.5531,49.9876
102.5,-70.7706,49.9876
105,-70.9824,50.004
107.5,-71.1891,49.9876
110,-71.3909,50.0204
112.5,-71.5885,50.004
115,-71.7818,49.9876
117.5,-71.9704,50.004
120,-72.1553,50.004
122.5,-72.3363,50.004
125,-72.5133,49.9876
127.5,-72.6871,50.004
130,-72.8574,49.9712
132.5,-73.0247,50.0204
135,-73.1885,49.8074
137.5,-73.3491,50.004
140,-73.5072,50.004
142.5,-73.6622,49.9548
145,-73.8145,50.0367
147.5,-73.9642,50.004
150,-74.1111,50.004
152.5,-74.2561,49.9384
155,-74.3987,50.0531
157.5,-74.5389,50.0204
160,-74.6766,49.9384
162.5,-74.8112,48.8243
165,-74.9455,46.0718
167.5,-75.0766,46.0063
170,-75.2066,45.8424
172.5,-75.3344,45.908
175,-75.4599,45.8424
177.5,-75.5845,45.908
180,-75.7064,45.6131
182.5,-75.8271,45.6294
185,-75.9468,45.7114
187.5,-76.0619,43.7453
190,-76.1792,34.5702
192.5,-76.294,34.3572
195,-76.4068,34.4883
197.5,-76.5181,34.4064
200,-76.6281,34.4064
202.5,-76.7367,34.39
205,-76.8439,34.39
207.5,-76.9499,34.4392
210,-77.0548,34.5375
212.5,-77.1584,34.5047
215,-77.2605,34.4228
217.5,-77.3615,34.4228
220,-77.4613,34.4883
222.5,-77.5597,34.4556
225,-77.6573,34.4228
227.5,-77.7536,34.4719
230,-77.8493,34.6194
232.5,-77.9439,34.3736
235,-78.0374,34.4392
237.5,-78.1297,34.39
240,-78.2211,34.5211
242.5,-78.3114,34.4228
245,-78.4014,34.4392
247.5,-78.49,34.4064
250,-78.5777,34.39
252.5,-78.6646,34.5047
255,-78.7504,34.4228
257.5,-78.8356,34.3572
260,-78.92,34.4392
262.5,-79.0038,34.4883
265,-79.0865,34.39
267.5,-79.1683,34.4719
270,-79.2494,34.4392
272.5,-79.3298,34.4228
275,-79.4097,34.4556
277.5,-79.4885,34.5047
280,-79.5668,34.3736
282.5,-79.6445,34.3736
285,-79.7214,34.2917
287.5,-79.7976,34.3736
290,-79.8732,34.2753
292.5,-79.9477,34.2262
295,-80.0218,34.5375
297.5,-80.0958,34.4392
300,-80.1686,34.2589
302.5,-80.241,34.2753
305,-80.3129,34.1606
307.5,-80.384,34.0951
310,-80.4546,34.0132
312.5,-80.5224,24.9037
315,-80.5944,22.954
317.5,-80.6632,23.0359
320,-80.7313,22.9376
322.5,-80.7992,22.9376
325,-80.8665,22.9868
327.5,-80.9336,23.0359
330,-81.0001,22.9376
332.5,-81.0659,22.9212
335,-81.1309,22.9212
337.5,-81.1956,23.0195
340,-81.2601,23.0031
342.5,-81.3243,22.954
345,-81.3874,23.0359
347.5,-81.4502,23.0195
350,-81.513,22.8884
352.5,-81.5751,22.9376
355,-81.6366,22.9868
357.5,-81.698,23.0195
360,-81.7585,23.0523
362.5,-81.8187,22.954
365,-81.8788,22.9868
367.5,-81.9382,22.954
370,-81.9838,12.3699
372.5,-100,0
375,-100,0
377.5,-100,0
380,-100,0
382.5,-100,0
385,-100,0
387.5,-100,0
390,-100,0
392.5,-100,0
395,-100,0
397.5,-100,0
400,-100,0
402.5,-100,0
405,-100,0
407.5,-100,0
410,-100,0
412.5,-100,0
415,-100,0
417.5,-100,0
420,-100,0
422.5,-100,0
425,-100,0
427.5,-100,0
430,-100,0
432.5,-100,0
435,-100,0
437.5,-100,0
440,-100,0
442.5,-100,0
445,-100,0
447.5,-100,0
450,-100,0
452.5,-100,0
455,-100,0
457.5,-100,0
460,-100,0
462.5,-100,0
465,-100,0
467.5,-100,0
470,-100,0
472.5,-100,0
475,-100,0
477.5,-100,0
480,-100,0
482.5,-100,0
485,-100,0
487.5,-100,0
490,-100,0
492.5,-100,0
495,-100,0
497.5,-100,0
500,-100,0
502.5,-100,0
505,-100,0
507.5,-100,0
