Distancia,RSS,Throughput
15,14.6071,48.9718
17.5,14.439,49.9876
20,13.956,49.9712
22.5,14.2527,50.004
25,14.4346,50.0204
27.5,14.0622,50.004
30,13.9872,49.9712
32.5,14.0013,50.0367
35,14.5205,50.004
37.5,15.0399,49.9876
40,14.6861,50.0204
42.5,14.653,50.0204
45,14.388,49.9384
47.5,14.9414,50.0531
50,14.2287,49.9712
52.5,14.2806,50.0204
55,13.9648,49.9712
57.5,14.2586,50.0367
60,14.0515,49.9712
62.5,14.7624,49.9876
65,14.4024,50.004
67.5,14.6306,50.004
70,14.1986,50.004
72.5,14.1163,50.004
75,14.9789,50.0204
77.5,14.8074,49.9712
80,14.4053,50.004
82.5,12.444,50.0204
85,11.9895,49.9876
87.5,13.2287,49.9876
90,12.7736,50.004
92.5,12.3638,49.9876
95,12.7367,50.0367
97.5,12.8327,49.9876
100,12.6852,50.004
102.5,12.9162,50.004
105,12.4567,50.004
107.5,12.123,49.9876
110,12.5006,49.9876
112.5,11.789,50.0204
115,12.212,50.0204
117.5,12.8977,49.9712
120,13.0057,50.004
122.5,12.7086,50.004
125,12.1218,49.9876
127.5,12.3617,50.0204
130,12.5138,49.9712
132.5,12.4741,49.9712
135,12.0529,50.0204
137.5,12.441,50.0204
140,12.5456,50.004
142.5,13.0463,50.004
145,12.608,49.9876
147.5,12.3506,49.9876
150,12.0363,50.0204
152.5,12.8749,49.9876
155,12.9422,50.004
157.5,12.7322,49.9876
160,12.4003,50.004
162.5,11.9432,50.0204
165,12.2496,49.9384
167.5,12.0961,50.0367
170,12.4708,50.0204
172.5,12.7318,49.9876
175,12.5973,50.0204
177.5,12.0885,49.9876
180,13.029,50.0367
182.5,12.4886,49.9712
185,12.96,50.0204
187.5,12.968,50.004
190,12.4851,49.9548
192.5,13.1618,49.9876
195,12.9814,50.0367
197.5,12.8977,50.004
200,12.6172,49.9876
202.5,12.8869,49.9876
205,12.257,49.9876
207.5,13.2086,50.0204
210,12.8299,50.004
212.5,12.3904,50.0367
215,12.2087,49.9712
217.5,13.1149,49.9712
220,11.9406,50.0531
222.5,12.4418,49.9712
225,13.1965,49.9876
227.5,12.2383,50.004
230,12.6819,50.004
232.5,11.6067,49.9876
235,12.2161,50.0367
237.5,13.1692,49.9876
240,12.2554,49.9712
242.5,13.3653,50.0204
245,12.8111,50.004
247.5,13.5165,49.9876
250,12.7432,50.004
252.5,12.6607,50.0204
255,12.5494,49.9712
257.5,12.5759,50.004
260,12.3057,49.9876
262.5,12.2755,50.004
265,12.721,50.004
267.5,12.263,50.0367
270,12.3603,49.9712
272.5,12.0086,50.004
275,12.6918,49.9876
277.5,12.3412,50.0367
280,13.3441,49.9876
282.5,13.3196,49.9548
285,12.4848,50.0367
287.5,12.3512,49.9876
290,12.4167,49.9876
292.5,13.0079,50.0367
295,12.5633,49.9876
297.5,11.507,49.9876
300,12.0596,49.9876
302.5,12.4359,50.004
305,12.9582,50.0204
307.5,12.8189,50.004
310,12.86,50.004
312.5,12.2951,49.9876
315,12.442,50.0204
317.5,12.7577,49.9548
320,12.5114,50.004
322.5,11.8942,50.0367
325,11.5429,50.004
327.5,12.5786,49.9712
330,12.8635,50.004
332.5,11.8579,50.0204
335,12.7569,50.004
337.5,12.4958,50.0204
340,12.3822,49.9384
342.5,12.2689,50.0367
345,12.6864,49.9876
347.5,12.3529,50.004
350,12.8474,49.9876
352.5,11.873,50.0367
355,12.3596,49.9548
357.5,12.9837,50.0367
360,12.7123,49.9712
362.5,12.8779,49.9876
365,12.7256,50.0531
367.5,13.8474,49.9548
370,13.0312,50.0204
372.5,12.4302,49.9876
375,12.9798,50.0367
377.5,13.0232,49.9876
380,12.742,50.004
382.5,13.0502,49.9876
385,12.4624,50.004
387.5,12.4954,49.9876
390,11.9079,49.9876
392.5,13.2547,50.0367
395,12.708,49.9548
397.5,12.0418,50.0204
400,12.4461,49.9876
402.5,13.0337,50.0367
405,12.3593,49.9876
407.5,12.7809,49.9548
410,12.259,50.0204
412.5,12.139,50.004
415,12.1265,50.0204
417.5,12.2847,50.0204
420,13.0935,49.9548
422.5,13.0286,49.9876
425,12.6836,50.004
427.5,12.5224,50.0204
430,12.7743,49.9876
432.5,11.8515,50.004
435,12.9304,50.0367
437.5,12.2682,49.9548
440,12.2293,50.0204
442.5,12.4132,49.9548
445,11.4156,50.0367
447.5,12.2781,50.004
450,12.3376,50.004
452.5,12.72,49.9548
455,12.3686,50.0204
457.5,12.9379,50.0204
460,12.1569,50.004
462.5,11.6437,49.9876
465,12.4228,50.004
467.5,12.6891,49.9876
470,12.9684,50.004
472.5,13.1202,49.9876
475,12.5891,50.0204
477.5,13.0448,50.004
480,12.1142,50.004
482.5,12.3585,50.004
485,13.2237,49.9876
487.5,12.3291,50.0204
490,12.7475,49.9876
492.5,12.1465,49.9876
495,12.5482,50.0204
497.5,12.4694,49.9712
500,11.7468,50.004
502.5,12.5738,50.004
505,12.8498,49.9876
507.5,12.8918,50.004
