Distancia,RSS,Throughput
15,-65,48.8571
17.5,-65,50.0204
20,-65,49.9876
22.5,-65,49.9876
25,-65,50.0204
27.5,-65,50.004
30,-65,50.004
32.5,-65,49.9712
35,-65,50.004
37.5,-65,50.0204
40,-65,49.9712
42.5,-65,50.0367
45,-65,49.9876
47.5,-65,50.004
50,-65,50.004
52.5,-65,50.004
55,-65,49.9548
57.5,-65,50.0367
60,-65,50.0204
62.5,-65,49.9712
65,-65,50.004
67.5,-65,50.004
70,-65,49.9876
72.5,-65,50.004
75,-65,50.004
77.5,-65,49.9876
80,-65,50.004
82.5,-65,50.004
85,-65,50.004
87.5,-65,49.9712
90,-65,50.0367
92.5,-65,49.9876
95,-65,49.9712
97.5,-65,50.0367
100,-65,49.9876
102.5,-65,50.0204
105,-65,49.9712
107.5,-65,50.0204
110,-65,50.004
112.5,-65,49.9712
115,-65,49.9548
117.5,-65,50.0695
120,-65,49.9876
122.5,-65,50.004
125,-65,49.9876
127.5,-65,50.0204
130,-65,49.9876
132.5,-65,49.9876
135,-65,50.004
137.5,-65,50.004
140,-65,50.0367
142.5,-65,49.9712
145,-65,50.0204
147.5,-65,49.9548
150,-65,50.0531
152.5,-65,50.004
155,-65,49.9712
157.5,-65,50.004
160,-65,49.9712
162.5,-65,50.0367
165,-65,49.9876
167.5,-65,49.9876
170,-65,50.0204
172.5,-65,49.9876
175,-65,49.9876
177.5,-65,50.0204
180,-65,49.9876
182.5,-65,50.0367
185,-65,49.9876
187.5,-65,49.9876
190,-65,50.0204
192.5,-65,49.9548
195,-65,50.0204
197.5,-65,49.9876
200,-65,50.004
202.5,-65,50.004
205,-65,50.0204
207.5,-65,49.9876
210,-65,50.0204
212.5,-65,49.9876
215,-65,49.9712
217.5,-65,50.004
220,-65,50.004
222.5,-65,49.9876
225,-65,50.0367
227.5,-65,50.0204
230,-65,49.9548
232.5,-65,50.0695
235,-65,49.922
237.5,-65,50.0204
240,-65,49.9876
242.5,-65,50.004
245,-65,49.9876
247.5,-65,50.004
250,-65,50.004
252.5,-65,50.0204
255,-65,50.0204
257.5,-65,49.9548
260,-65,50.004
262.5,-65,50.004
265,-65,50.004
267.5,-65,49.9384
270,-65,50.0859
272.5,-65,49.9876
275,-65,50.004
277.5,-65,49.9876
280,-65,50.004
282.5,-65,50.004
285,-65,49.9712
287.5,-65,50.004
290,-65,49.9712
292.5,-65,50.0204
295,-65,50.0204
297.5,-65,50.004
300,-65,50.004
302.5,-65,50.004
305,-65,50.0204
307.5,-65,50.004
310,-65,49.9712
312.5,-65,50.004
315,-65,49.9712
317.5,-65,50.004
320,-65,49.9876
322.5,-65,50.0367
325,-65,49.9876
327.5,-65,50.004
330,-65,50.004
332.5,-65,50.0204
335,-65,49.9876
337.5,-65,49.9712
340,-65,50.0204
342.5,-65,49.9712
345,-65,50.0367
347.5,-65,49.9712
350,-65,50.004
352.5,-65,50.0367
355,-65,49.9876
357.5,-65,50.004
360,-65,50.004
362.5,-65,49.9712
365,-65,50.0204
367.5,-65,49.9876
370,-65,50.0531
372.5,-65,49.9384
375,-65,50.004
377.5,-65,49.9876
380,-65,50.0531
382.5,-65,49.9057
385,-65,50.0531
387.5,-65,50.0204
390,-65,49.9712
392.5,-65,50.004
395,-65,50.0367
397.5,-65,49.9876
400,-65,49.9876
402.5,-65,50.004
405,-65,49.9876
407.5,-65,49.9712
410,-65,50.0367
412.5,-65,50.004
415,-65,50.004
417.5,-65,50.004
420,-65,50.004
422.5,-65,50.004
425,-65,49.9712
427.5,-65,50.0367
430,-65,49.9548
432.5,-65,50.0367
435,-65,49.9876
437.5,-65,50.004
440,-65,50.004
442.5,-65,49.9876
445,-65,50.0204
447.5,-65,49.9876
450,-65,49.9876
452.5,-65,50.004
455,-65,50.0204
457.5,-65,49.9712
460,-65,50.004
462.5,-65,50.004
465,-65,49.9876
467.5,-65,50.004
470,-65,50.0204
472.5,-65,50.004
475,-65,50.004
477.5,-65,49.9876
480,-65,49.9876
482.5,-65,49.9876
485,-65,50.004
487.5,-65,50.0367
490,-65,49.9712
492.5,-65,50.0204
495,-65,49.9876
497.5,-65,50.004
500,-65,50.0204
502.5,-65,49.9548
505,-65,50.0531
507.5,-65,49.9712
