Distancia,RSS,Throughput
15,-53.4327,48.9062
17.5,-54.8693,49.9876
20,-56.1135,49.9712
22.5,-57.2017,50.0204
25,-58.1684,49.9876
27.5,-59.0387,50.004
30,-59.8302,50.004
32.5,-60.5548,49.9876
35,-61.2244,49.9712
37.5,-61.846,50.0367
40,-62.425,50.004
42.5,-62.9686,49.9876
45,-63.48,49.9876
47.5,-63.9622,50.004
50,-64.4203,49.9876
52.5,-64.8555,50.0204
55,-65.2691,50.004
57.5,-65.6637,49.9876
60,-66.0414,50.004
62.5,-66.403,49.9876
65,-66.7508,50.0204
67.5,-67.0853,50.0204
70,-67.4074,49.9712
72.5,-67.7176,50.0204
75,-68.0167,49.9876
77.5,-68.3064,50.0204
80,-68.5872,49.9876
82.5,-68.8591,50.004
85,-69.1222,49.9712
87.5,-69.3773,50.004
90,-69.6256,50.004
92.5,-69.8671,49.9876
95,-70.1016,50.0367
97.5,-70.3304,49.9876
100,-70.5533,50.004
102.5,-70.7703,49.9876
105,-70.9821,50.004
107.5,-71.1888,50.004
110,-71.3909,49.9876
112.5,-71.5885,50.004
115,-71.7819,50.004
117.5,-71.9704,49.9876
120,-72.1552,50.004
122.5,-72.3365,50.0204
125,-72.5137,49.9712
127.5,-72.6874,50.004
130,-72.8578,50.0204
132.5,-73.0249,49.9876
135,-73.1886,49.7746
137.5,-73.3489,50.0531
140,-73.5069,49.9548
142.5,-73.662,50.0367
145,-73.8141,50.0367
147.5,-73.9641,49.9712
150,-74.1113,49.9876
152.5,-74.2557,49.9712
155,-74.3984,50.004
157.5,-74.5387,49.9548
160,-74.6765,49.9712
162.5,-74.8107,48.8243
165,-74.9451,45.9571
167.5,-75.0773,45.8752
170,-75.2067,45.8752
172.5,-75.3343,45.826
175,-75.4608,45.908
177.5,-75.5844,45.5475
180,-75.7066,46.0882
182.5,-75.8276,45.7769
185,-75.9465,45.3837
187.5,-76.0617,43.7617
190,-76.1799,34.4719
192.5,-76.2945,34.5375
195,-76.4072,34.3736
197.5,-76.5185,34.4556
200,-76.6283,34.4719
202.5,-76.7368,34.4556
205,-76.8443,34.5211
207.5,-76.95,34.4719
210,-77.0545,34.4064
212.5,-77.1581,34.3736
215,-77.2602,34.4064
217.5,-77.3617,34.5375
220,-77.4612,34.5375
222.5,-77.5595,34.4883
225,-77.6575,34.4883
227.5,-77.754,34.3736
230,-77.8496,34.3409
232.5,-77.9441,34.3572
235,-78.0375,34.4719
237.5,-78.1301,34.5702
240,-78.2213,34.4064
242.5,-78.3118,34.4883
245,-78.4011,34.4883
247.5,-78.4896,34.4883
250,-78.5776,34.4228
252.5,-78.6644,34.4719
255,-78.7504,34.3572
257.5,-78.8356,34.4883
260,-78.9197,34.4719
262.5,-79.0037,34.3409
265,-79.0864,34.4392
267.5,-79.1683,34.4064
270,-79.2494,34.4719
272.5,-79.3296,34.5047
275,-79.4097,34.39
277.5,-79.4884,34.1934
280,-79.5666,34.7832
282.5,-79.6443,34.4883
285,-79.721,34.4064
287.5,-79.7971,34.4064
290,-79.8729,34.5375
292.5,-79.9479,34.4556
295,-80.022,34.3409
297.5,-80.0956,34.3409
300,-80.1689,34.2262
302.5,-80.2413,34.3081
305,-80.3127,34.1606
307.5,-80.3838,34.1115
310,-80.4546,34.1606
312.5,-80.5221,24.9692
315,-80.594,22.9868
317.5,-80.6632,22.9704
320,-80.7316,22.9212
322.5,-80.7995,22.954
325,-80.8667,22.9868
327.5,-80.9335,22.9704
330,-80.9997,22.9212
332.5,-81.0656,22.954
335,-81.1311,22.9704
337.5,-81.1958,22.9868
340,-81.26,22.954
342.5,-81.3243,22.9704
345,-81.3875,23.0031
347.5,-81.4504,22.9212
350,-81.513,22.954
352.5,-81.5749,22.9048
355,-81.6368,23.0359
357.5,-81.6979,22.9868
360,-81.7585,22.9048
362.5,-81.8189,22.9212
365,-81.8789,22.9212
367.5,-81.9383,22.9868
370,-81.9838,12.4027
372.5,-100,0
375,-100,0
377.5,-100,0
380,-100,0
382.5,-100,0
385,-100,0
387.5,-100,0
390,-100,0
392.5,-100,0
395,-100,0
397.5,-100,0
400,-100,0
402.5,-100,0
405,-100,0
407.5,-100,0
410,-100,0
412.5,-100,0
415,-100,0
417.5,-100,0
420,-100,0
422.5,-100,0
425,-100,0
427.5,-100,0
430,-100,0
432.5,-100,0
435,-100,0
437.5,-100,0
440,-100,0
442.5,-100,0
445,-100,0
447.5,-100,0
450,-100,0
452.5,-100,0
455,-100,0
457.5,-100,0
460,-100,0
462.5,-100,0
465,-100,0
467.5,-100,0
470,-100,0
472.5,-100,0
475,-100,0
477.5,-100,0
480,-100,0
482.5,-100,0
485,-100,0
487.5,-100,0
490,-100,0
492.5,-100,0
495,-100,0
497.5,-100,0
500,-100,0
502.5,-100,0
505,-100,0
507.5,-100,0
