Distancia,RSS,Throughput
15,-65,49.0701
17.5,-65,49.9876
20,-65,50.0204
22.5,-65,49.9712
25,-65,50.0204
27.5,-65,50.004
30,-65,49.9548
32.5,-65,50.0367
35,-65,49.9876
37.5,-65,50.004
40,-65,50.0531
42.5,-65,49.9548
45,-65,50.0367
47.5,-65,49.9712
50,-65,49.9712
52.5,-65,50.0204
55,-65,49.9876
57.5,-65,50.004
60,-65,50.004
62.5,-65,50.004
65,-65,49.9876
67.5,-65,50.004
70,-65,50.0204
72.5,-65,49.9876
75,-65,50.0204
77.5,-65,49.9712
80,-65,50.0367
82.5,-65,49.9712
85,-65,50.0204
87.5,-65,49.9712
90,-65,49.9876
92.5,-65,50.0367
95,-65,49.9876
97.5,-65,49.9876
100,-65,50.0204
102.5,-65,50.004
105,-65,50.004
107.5,-65,49.9876
110,-65,50.0204
112.5,-65,49.9548
115,-65,50.0367
117.5,-65,49.9876
120,-65,50.004
122.5,-65,49.9876
125,-65,50.0204
127.5,-65,49.9876
130,-65,50.004
132.5,-65,50.004
135,-65,49.9548
137.5,-65,50.0367
140,-65,49.9876
142.5,-65,50.004
145,-65,49.9712
147.5,-65,50.0695
150,-65,50.004
152.5,-65,49.9548
155,-65,49.9876
157.5,-65,50.0367
160,-65,49.9712
162.5,-65,50.0204
165,-65,50.004
167.5,-65,50.0204
170,-65,49.9712
172.5,-65,50.0204
175,-65,49.9712
177.5,-65,49.9876
180,-65,50.004
182.5,-65,49.9876
185,-65,50.0367
187.5,-65,49.9712
190,-65,50.0204
192.5,-65,49.9876
195,-65,50.0367
197.5,-65,50.004
200,-65,49.9548
202.5,-65,50.0204
205,-65,49.9712
207.5,-65,50.004
210,-65,50.0204
212.5,-65,50.004
215,-65,49.9876
217.5,-65,49.9876
220,-65,50.0367
222.5,-65,50.004
225,-65,49.9876
227.5,-65,50.004
230,-65,49.9876
232.5,-65,50.004
235,-65,50.0204
237.5,-65,49.9712
240,-65,49.9712
242.5,-65,50.004
245,-65,50.0531
247.5,-65,49.9712
250,-65,50.0204
252.5,-65,49.9876
255,-65,50.0204
257.5,-65,49.9712
260,-65,50.0204
262.5,-65,49.9712
265,-65,50.004
267.5,-65,50.004
270,-65,49.9712
272.5,-65,50.0204
275,-65,50.004
277.5,-65,50.004
280,-65,50.004
282.5,-65,50.004
285,-65,49.9876
287.5,-65,49.9876
290,-65,50.0204
292.5,-65,49.9712
295,-65,50.0367
297.5,-65,49.9876
300,-65,49.9876
302.5,-65,50.004
305,-65,49.9712
307.5,-65,50.0695
310,-65,49.9548
312.5,-65,49.9876
315,-65,50.0531
317.5,-65,49.9548
320,-65,50.0204
322.5,-65,49.9876
325,-65,50.0204
327.5,-65,50.0204
330,-65,49.9876
332.5,-65,49.9712
335,-65,50.0531
337.5,-65,49.9548
340,-65,50.0204
342.5,-65,50.004
345,-65,50.004
347.5,-65,49.9876
350,-65,49.9876
352.5,-65,49.9876
355,-65,50.004
357.5,-65,49.9876
360,-65,49.9876
362.5,-65,50.004
365,-65,50.0204
367.5,-65,50.004
370,-65,50.004
372.5,-65,50.0204
375,-65,49.9876
377.5,-65,50.0204
380,-65,50.004
382.5,-65,49.9548
385,-65,50.0367
387.5,-65,49.9712
390,-65,50.0204
392.5,-65,50.004
395,-65,50.0204
397.5,-65,49.9548
400,-65,49.9876
402.5,-65,50.0367
405,-65,49.9712
407.5,-65,50.0204
410,-65,50.0204
412.5,-65,49.9548
415,-65,50.004
417.5,-65,49.9876
420,-65,50.0531
422.5,-65,49.9876
425,-65,49.9712
427.5,-65,50.0367
430,-65,49.9876
432.5,-65,49.9712
435,-65,50.0204
437.5,-65,49.9876
440,-65,49.9876
442.5,-65,50.0204
445,-65,50.0204
447.5,-65,49.9712
450,-65,50.004
452.5,-65,50.004
455,-65,50.0531
457.5,-65,49.922
460,-65,50.0367
462.5,-65,49.9876
465,-65,49.9876
467.5,-65,50.004
470,-65,50.004
472.5,-65,50.0204
475,-65,50.0204
477.5,-65,49.9876
480,-65,49.9712
482.5,-65,50.004
485,-65,50.004
487.5,-65,50.0204
490,-65,49.9876
492.5,-65,49.9876
495,-65,50.0204
497.5,-65,50.004
500,-65,49.9876
502.5,-65,50.0204
505,-65,49.9712
507.5,-65,50.004
