Distancia,RSS,Throughput
15,-65,49.2667
17.5,-65,49.9712
20,-65,49.9876
22.5,-65,50.0204
25,-65,50.004
27.5,-65,50.004
30,-65,50.0531
32.5,-65,49.9712
35,-65,50.004
37.5,-65,49.9712
40,-65,50.004
42.5,-65,49.9876
45,-65,50.004
47.5,-65,50.0204
50,-65,50.004
52.5,-65,50.004
55,-65,49.9712
57.5,-65,50.0204
60,-65,49.9876
62.5,-65,49.9712
65,-65,50.0531
67.5,-65,50.004
70,-65,50.0204
72.5,-65,49.9384
75,-65,50.004
77.5,-65,50.0204
80,-65,49.9712
82.5,-65,50.0531
85,-65,49.9876
87.5,-65,50.004
90,-65,49.9876
92.5,-65,49.9876
95,-65,50.004
97.5,-65,50.0204
100,-65,50.004
102.5,-65,49.9548
105,-65,50.0204
107.5,-65,49.9876
110,-65,50.0531
112.5,-65,49.9712
115,-65,50.004
117.5,-65,49.9876
120,-65,50.0204
122.5,-65,49.9712
125,-65,50.0204
127.5,-65,49.9876
130,-65,49.9712
132.5,-65,50.0204
135,-65,50.0204
137.5,-65,49.9712
140,-65,50.0367
142.5,-65,50.004
145,-65,49.9548
147.5,-65,50.0531
150,-65,49.9876
152.5,-65,49.9712
155,-65,49.9876
157.5,-65,50.0367
160,-65,49.9712
162.5,-65,49.9876
165,-65,50.0204
167.5,-65,50.0204
170,-65,50.004
172.5,-65,49.9548
175,-65,50.0204
177.5,-65,50.004
180,-65,50.004
182.5,-65,50.004
185,-65,49.9876
187.5,-65,50.0204
190,-65,50.004
192.5,-65,49.9876
195,-65,50.004
197.5,-65,50.004
200,-65,49.9712
202.5,-65,50.0204
205,-65,49.9876
207.5,-65,50.004
210,-65,49.9876
212.5,-65,50.004
215,-65,50.004
217.5,-65,49.9876
220,-65,50.004
222.5,-65,50.004
225,-65,50.004
227.5,-65,50.0204
230,-65,49.9876
232.5,-65,50.004
235,-65,50.004
237.5,-65,50.004
240,-65,50.004
242.5,-65,49.9712
245,-65,50.004
247.5,-65,50.004
250,-65,49.9876
252.5,-65,50.0204
255,-65,49.9876
257.5,-65,49.9712
260,-65,50.0367
262.5,-65,50.004
265,-65,50.004
267.5,-65,49.9712
270,-65,50.004
272.5,-65,50.0204
275,-65,49.9876
277.5,-65,50.0204
280,-65,49.9712
282.5,-65,50.0367
285,-65,49.9876
287.5,-65,49.9876
290,-65,50.004
292.5,-65,50.0204
295,-65,49.9876
297.5,-65,49.9548
300,-65,50.0204
302.5,-65,50.004
305,-65,50.004
307.5,-65,50.004
310,-65,50.004
312.5,-65,49.9876
315,-65,50.004
317.5,-65,50.004
320,-65,49.9876
322.5,-65,50.004
325,-65,50.004
327.5,-65,50.004
330,-65,50.004
332.5,-65,49.9548
335,-65,50.0531
337.5,-65,50.004
340,-65,49.9876
342.5,-65,49.9876
345,-65,50.0367
347.5,-65,49.9548
350,-65,49.9876
352.5,-65,50.0367
355,-65,49.9712
357.5,-65,50.004
360,-65,50.0531
362.5,-65,49.9548
365,-65,50.0367
367.5,-65,50.004
370,-65,49.9712
372.5,-65,50.004
375,-65,50.0204
377.5,-65,49.9876
380,-65,50.004
382.5,-65,50.004
385,-65,49.9712
387.5,-65,50.004
390,-65,50.0204
392.5,-65,50.0204
395,-65,49.9712
397.5,-65,49.9876
400,-65,49.9712
402.5,-65,50.0204
405,-65,50.004
407.5,-65,50.0204
410,-65,49.9876
412.5,-65,50.004
415,-65,50.0204
417.5,-65,50.004
420,-65,49.9876
422.5,-65,50.0204
425,-65,49.9712
427.5,-65,50.004
430,-65,49.9876
432.5,-65,50.004
435,-65,49.9876
437.5,-65,50.0367
440,-65,49.9876
442.5,-65,50.004
445,-65,50.004
447.5,-65,49.9712
450,-65,50.004
452.5,-65,50.0204
455,-65,49.9876
457.5,-65,50.0204
460,-65,49.9712
462.5,-65,50.004
465,-65,50.004
467.5,-65,49.9876
470,-65,50.0204
472.5,-65,50.0204
475,-65,49.9548
477.5,-65,50.0367
480,-65,49.9876
482.5,-65,49.9876
485,-65,50.004
487.5,-65,49.9876
490,-65,50.0204
492.5,-65,50.004
495,-65,50.0204
497.5,-65,49.9712
500,-65,50.0204
502.5,-65,49.9876
505,-65,49.9712
507.5,-65,49.9712
