Distancia,RSS,Throughput
15,-53.4286,48.939
17.5,-54.8682,50.0531
20,-56.1134,49.9712
22.5,-57.2007,50.0204
25,-58.1687,50.004
27.5,-59.0399,50.004
30,-59.8308,49.9876
32.5,-60.5551,50.004
35,-61.2247,49.9548
37.5,-61.8464,50.0204
40,-62.4262,50.004
42.5,-62.9694,50.004
45,-63.4802,49.9548
47.5,-63.963,50.0695
50,-64.4203,49.9712
52.5,-64.8551,50.004
55,-65.2692,50.004
57.5,-65.664,49.9876
60,-66.0419,50.0367
62.5,-66.4038,49.9712
65,-66.7511,50.004
67.5,-67.0853,50.004
70,-67.407,49.9876
72.5,-67.7174,50.004
75,-68.0173,49.9876
77.5,-68.307,50.004
80,-68.5873,50.004
82.5,-68.859,50.0367
85,-69.122,50.004
87.5,-69.3774,49.9712
90,-69.6258,49.9876
92.5,-69.867,50.0204
95,-70.1019,49.9876
97.5,-70.3306,49.9876
100,-70.5531,50.0367
102.5,-70.7702,50.004
105,-70.9822,49.9712
107.5,-71.189,50.004
110,-71.3911,49.9876
112.5,-71.5885,50.004
115,-71.7816,49.9876
117.5,-71.9704,50.0204
120,-72.155,50.004
122.5,-72.3362,49.9876
125,-72.5135,50.0204
127.5,-72.6873,50.004
130,-72.8578,49.9712
132.5,-73.0248,50.004
135,-73.1882,49.8237
137.5,-73.3488,50.0204
140,-73.507,49.9548
142.5,-73.6619,50.0367
145,-73.814,50.0204
147.5,-73.9641,49.9712
150,-74.1112,49.6108
152.5,-74.2558,50.3808
155,-74.3985,49.9384
157.5,-74.5386,50.0859
160,-74.6763,49.9548
162.5,-74.8106,48.7424
165,-74.9454,46.039
167.5,-75.0774,45.9244
170,-75.2071,45.8097
172.5,-75.3347,45.8588
175,-75.4604,45.908
177.5,-75.5842,45.8916
180,-75.707,45.695
182.5,-75.8278,45.7769
185,-75.9464,45.6458
187.5,-76.0619,43.5323
190,-76.1796,34.4392
192.5,-76.2938,34.4392
195,-76.4065,34.4228
197.5,-76.5185,34.4228
200,-76.6285,34.4228
202.5,-76.7368,34.4392
205,-76.844,34.4719
207.5,-76.9497,34.4556
210,-77.0544,34.4064
212.5,-77.1577,34.5047
215,-77.2604,34.4064
217.5,-77.3613,34.4064
220,-77.4612,34.39
222.5,-77.56,34.4228
225,-77.6575,34.4392
227.5,-77.754,34.4228
230,-77.8493,34.4556
232.5,-77.9437,34.3409
235,-78.0371,34.4556
237.5,-78.1299,34.4392
240,-78.2214,34.4064
242.5,-78.3119,34.4064
245,-78.4014,34.4556
247.5,-78.4898,34.4719
250,-78.5774,34.4719
252.5,-78.6644,34.2753
255,-78.7504,34.5047
257.5,-78.8354,34.4883
260,-78.9201,34.4228
262.5,-79.0037,34.3245
265,-79.086,34.3736
267.5,-79.168,34.4556
270,-79.2495,34.4556
272.5,-79.3297,34.5047
275,-79.4094,34.39
277.5,-79.4887,34.4392
280,-79.5669,34.3736
282.5,-79.6441,34.3572
285,-79.721,34.4556
287.5,-79.7971,34.3081
290,-79.8727,34.3081
292.5,-79.948,34.39
295,-80.0222,34.3572
297.5,-80.0954,34.1606
300,-80.1684,34.3409
302.5,-80.2412,34.2098
305,-80.3131,33.8657
307.5,-80.384,34.4228
310,-80.4545,34.0787
312.5,-80.5223,24.6907
315,-80.5945,22.9868
317.5,-80.6634,22.9048
320,-80.7316,23.0195
322.5,-80.7996,22.8721
325,-80.8666,22.9376
327.5,-80.9334,23.0031
330,-80.9998,23.0031
332.5,-81.0658,22.9868
335,-81.131,22.9704
337.5,-81.1959,22.8721
340,-81.2603,22.9376
342.5,-81.3241,22.9704
345,-81.3876,22.8884
347.5,-81.4506,22.954
350,-81.5131,22.9212
352.5,-81.5751,22.954
355,-81.6367,22.954
357.5,-81.6977,23.0031
360,-81.7584,22.9048
362.5,-81.8188,22.9376
365,-81.8789,23.0195
367.5,-81.9382,23.0195
370,-81.9838,12.3699
372.5,-100,0
375,-100,0
377.5,-100,0
380,-100,0
382.5,-100,0
385,-100,0
387.5,-100,0
390,-100,0
392.5,-100,0
395,-100,0
397.5,-100,0
400,-100,0
402.5,-100,0
405,-100,0
407.5,-100,0
410,-100,0
412.5,-100,0
415,-100,0
417.5,-100,0
420,-100,0
422.5,-100,0
425,-100,0
427.5,-100,0
430,-100,0
432.5,-100,0
435,-100,0
437.5,-100,0
440,-100,0
442.5,-100,0
445,-100,0
447.5,-100,0
450,-100,0
452.5,-100,0
455,-100,0
457.5,-100,0
460,-100,0
462.5,-100,0
465,-100,0
467.5,-100,0
470,-100,0
472.5,-100,0
475,-100,0
477.5,-100,0
480,-100,0
482.5,-100,0
485,-100,0
487.5,-100,0
490,-100,0
492.5,-100,0
495,-100,0
497.5,-100,0
500,-100,0
502.5,-100,0
505,-100,0
507.5,-100,0
