Distancia,RSS,Throughput
15,14.613,49.0701
17.5,14.4019,49.9876
20,15.083,49.9876
22.5,14.3244,50.0204
25,14.5834,49.9876
27.5,14.0107,50.004
30,14.3637,49.9876
32.5,14.4995,50.0367
35,14.2455,49.9876
37.5,13.9731,50.0204
40,14.6557,49.9876
42.5,14.229,49.9876
45,14.2821,50.004
47.5,13.8557,49.9876
50,13.9569,50.0204
52.5,14.477,49.9712
55,14.4436,50.0367
57.5,14.6261,49.9876
60,14.5534,50.004
62.5,14.5066,50.004
65,14.411,49.9384
67.5,14.4749,50.0695
70,14.3136,49.9548
72.5,14.2772,50.0204
75,14.687,50.0204
77.5,14.341,49.9548
80,14.9022,50.0204
82.5,12.5689,49.9876
85,12.8719,50.004
87.5,12.618,50.0204
90,12.3123,50.004
92.5,12.6568,49.9876
95,12.0272,50.004
97.5,12.6893,50.0204
100,12.9084,49.9876
102.5,12.1817,49.9712
105,12.8441,50.0204
107.5,12.2125,50.004
110,12.4713,50.004
112.5,12.7658,49.9876
115,12.9117,49.9712
117.5,13.025,50.0367
120,13.0665,49.9876
122.5,12.487,50.0204
125,12.969,50.004
127.5,12.5597,49.9876
130,11.9772,50.0204
132.5,12.4165,49.9712
135,12.1344,49.9876
137.5,12.7057,50.0367
140,12.2912,49.9876
142.5,12.4085,50.0204
145,12.8663,49.9712
147.5,12.1368,50.0367
150,12.831,49.9712
152.5,13.3982,49.9876
155,12.0849,49.9876
157.5,11.8818,49.9876
160,12.6261,49.9876
162.5,12.37,50.0695
165,12.5914,49.9712
167.5,13.3791,50.0204
170,12.9583,49.9876
172.5,13.3138,50.004
175,13.1379,49.9712
177.5,12.3063,50.0204
180,13.0565,50.004
182.5,12.6095,50.004
185,12.1122,50.004
187.5,12.5271,49.9876
190,13.1962,50.004
192.5,12.7078,50.0204
195,11.6684,49.9712
197.5,12.8481,50.0204
200,12.2843,49.9548
202.5,12.2921,50.0204
205,13.1124,49.9876
207.5,12.276,50.0204
210,12.9061,50.004
212.5,12.0598,49.9712
215,12.5809,50.0204
217.5,13.1935,50.0204
220,12.4048,49.9712
222.5,12.8202,50.004
225,13.3545,50.0367
227.5,12.3673,49.9712
230,12.175,49.9876
232.5,12.9651,50.004
235,12.7868,49.9876
237.5,12.4472,50.0204
240,11.6796,50.0367
242.5,12.6924,49.9712
245,12.547,49.9548
247.5,12.0997,50.0367
250,12.0613,50.004
252.5,12.7004,50.004
255,12.8343,49.9876
257.5,12.5771,50.004
260,12.2356,50.004
262.5,12.7609,49.9876
265,12.1774,50.004
267.5,13.2817,49.9876
270,12.5799,50.004
272.5,12.573,50.004
275,12.2238,50.004
277.5,12.2352,50.004
280,12.7954,49.9876
282.5,13.0532,50.0204
285,12.3983,50.004
287.5,10.9694,50.004
290,12.8405,49.9876
292.5,12.6319,49.9876
295,12.7406,49.9876
297.5,12.762,50.004
300,12.5654,50.0531
302.5,12.4672,49.9876
305,11.3116,49.9876
307.5,12.8757,49.9876
310,11.9475,50.0531
312.5,12.4695,49.922
315,12.7415,50.0204
317.5,12.9638,50.0204
320,13.2698,50.0204
322.5,12.7298,49.9876
325,11.8499,49.9712
327.5,12.0539,50.0204
330,12.267,49.9876
332.5,12.5229,50.004
335,12.4844,50.0204
337.5,12.243,49.9712
340,13.04,50.0204
342.5,12.2696,49.9876
345,12.4963,50.004
347.5,12.891,49.9876
350,11.9027,50.0367
352.5,12.3127,49.9876
355,12.2433,49.9876
357.5,12.6388,49.9876
360,12.2818,50.004
362.5,11.964,50.004
365,12.3165,50.004
367.5,12.66,50.0204
370,12.1949,49.9876
372.5,12.9345,49.9876
375,12.36,49.9876
377.5,13.2537,50.004
380,12.0851,50.0367
382.5,12.7915,49.9712
385,12.729,49.9548
387.5,12.9981,50.0531
390,12.1441,50.004
392.5,12.7659,50.004
395,12.5098,50.004
397.5,12.6908,49.9876
400,12.279,50.004
402.5,11.9747,49.9876
405,12.2849,49.9876
407.5,12.7935,50.0367
410,12.419,49.9712
412.5,12.7756,50.0204
415,12.0558,50.004
417.5,12.4046,50.004
420,12.5202,49.9384
422.5,12.8582,50.0204
425,12.4774,50.004
427.5,12.279,50.004
430,11.9724,50.0204
432.5,12.6502,49.9876
435,12.0299,50.004
437.5,12.065,49.9712
440,12.8742,50.0367
442.5,12.4291,49.9876
445,12.6964,50.0204
447.5,11.9759,49.9712
450,12.9003,50.0367
452.5,12.3931,49.9712
455,12.8217,50.0367
457.5,12.691,49.922
460,12.7841,50.0531
462.5,12.5952,50.004
465,12.5068,49.9876
467.5,12.3819,50.004
470,12.0991,49.9876
472.5,12.7688,49.9876
475,12.4315,50.0204
477.5,12.4801,49.9876
480,12.2377,50.0367
482.5,12.6734,49.9876
485,12.688,49.9876
487.5,12.4123,50.0204
490,12.5464,49.9548
492.5,12.7635,50.0531
495,13.2863,49.9712
497.5,12.4923,49.9876
500,12.3204,50.004
502.5,12.2886,49.9876
505,12.2696,50.004
507.5,12.7124,50.0204
