Distancia,RSS,Throughput
15,-53.4256,49.1848
17.5,-54.8669,50.0204
20,-56.1141,49.9712
22.5,-57.2032,49.9712
25,-58.1696,49.9712
27.5,-59.0398,50.0204
30,-59.8311,50.0204
32.5,-60.5564,49.9876
35,-61.225,50.0367
37.5,-61.8461,49.9712
40,-62.4261,50.0367
42.5,-62.9692,49.9712
45,-63.4806,50.0204
47.5,-63.9638,49.9712
50,-64.4205,50.004
52.5,-64.8547,49.9712
55,-65.2688,50.0367
57.5,-65.664,50.0204
60,-66.0415,49.9548
62.5,-66.4034,50.0204
65,-66.7511,49.9876
67.5,-67.0857,50.0204
70,-67.4074,50.0204
72.5,-67.7171,49.9548
75,-68.0166,50.0204
77.5,-68.3064,50.0204
80,-68.587,49.9712
82.5,-68.8584,50.004
85,-69.1219,50.0204
87.5,-69.3776,49.9876
90,-69.6255,50.004
92.5,-69.8669,50.0204
95,-70.1018,49.9712
97.5,-70.3305,50.004
100,-70.5534,49.9876
102.5,-70.7704,50.004
105,-70.9821,49.9876
107.5,-71.1891,50.0204
110,-71.3909,49.9876
112.5,-71.5883,50.004
115,-71.7815,50.0204
117.5,-71.9702,49.9876
120,-72.155,49.9712
122.5,-72.336,50.004
125,-72.5134,50.004
127.5,-72.6872,50.004
130,-72.8578,50.0204
132.5,-73.0248,50.004
135,-73.188,49.791
137.5,-73.3484,50.004
140,-73.5064,50.004
142.5,-73.6618,49.9876
145,-73.8147,49.9876
147.5,-73.9645,49.9712
150,-74.1115,50.0367
152.5,-74.2562,50.004
155,-74.3987,50.004
157.5,-74.5388,49.8401
160,-74.6766,50.1187
162.5,-74.8114,48.8899
165,-74.9455,45.8916
167.5,-75.0771,45.7441
170,-75.2068,45.8916
172.5,-75.3342,45.8752
175,-75.4604,45.9407
177.5,-75.5846,45.8097
180,-75.7066,45.5967
182.5,-75.8278,45.7769
185,-75.9467,45.6622
187.5,-76.0618,43.6142
190,-76.18,34.4392
192.5,-76.2942,34.4064
195,-76.407,34.4228
197.5,-76.5182,34.4556
200,-76.6279,34.5211
202.5,-76.737,34.4064
205,-76.844,34.5375
207.5,-76.9498,34.4883
210,-77.0548,34.4556
212.5,-77.158,34.4556
215,-77.2602,34.4228
217.5,-77.3614,34.3081
220,-77.4611,34.4883
222.5,-77.5601,34.4719
225,-77.6578,34.3245
227.5,-77.7542,34.5211
230,-77.8495,34.4883
232.5,-77.9437,34.4392
235,-78.0376,34.4556
237.5,-78.1296,34.5866
240,-78.2209,34.4556
242.5,-78.3117,34.4719
245,-78.4011,34.39
247.5,-78.4898,34.5539
250,-78.5777,34.4392
252.5,-78.6645,34.4556
255,-78.7504,34.4556
257.5,-78.8358,34.4719
260,-78.92,34.4556
262.5,-79.0035,34.4719
265,-79.0861,34.4064
267.5,-79.168,34.4064
270,-79.2492,34.3736
272.5,-79.3298,34.3572
275,-79.4097,34.5866
277.5,-79.4885,34.3736
280,-79.5667,34.4392
282.5,-79.6446,34.4719
285,-79.7213,34.4392
287.5,-79.7975,34.3245
290,-79.8729,34.4228
292.5,-79.9475,34.5047
295,-80.0221,34.2917
297.5,-80.0956,34.3081
300,-80.1685,34.3245
302.5,-80.2413,34.1934
305,-80.3131,34.2098
307.5,-80.3841,34.2098
310,-80.4547,34.2262
312.5,-80.5222,24.8054
315,-80.5943,22.9048
317.5,-80.6631,23.0031
320,-80.7314,22.954
322.5,-80.7995,22.954
325,-80.867,22.9212
327.5,-80.9334,22.9048
330,-80.9998,22.9212
332.5,-81.0657,22.9212
335,-81.1311,22.8884
337.5,-81.196,22.954
340,-81.2602,22.9868
342.5,-81.3243,23.0195
345,-81.3876,22.9376
347.5,-81.4502,22.9048
350,-81.5127,23.0031
352.5,-81.575,22.954
355,-81.6365,22.9868
357.5,-81.6975,23.0523
360,-81.7584,22.8884
362.5,-81.819,23.0031
365,-81.8788,22.9704
367.5,-81.9382,22.9376
370,-81.9839,12.288
372.5,-100,0
375,-100,0
377.5,-100,0
380,-100,0
382.5,-100,0
385,-100,0
387.5,-100,0
390,-100,0
392.5,-100,0
395,-100,0
397.5,-100,0
400,-100,0
402.5,-100,0
405,-100,0
407.5,-100,0
410,-100,0
412.5,-100,0
415,-100,0
417.5,-100,0
420,-100,0
422.5,-100,0
425,-100,0
427.5,-100,0
430,-100,0
432.5,-100,0
435,-100,0
437.5,-100,0
440,-100,0
442.5,-100,0
445,-100,0
447.5,-100,0
450,-100,0
452.5,-100,0
455,-100,0
457.5,-100,0
460,-100,0
462.5,-100,0
465,-100,0
467.5,-100,0
470,-100,0
472.5,-100,0
475,-100,0
477.5,-100,0
480,-100,0
482.5,-100,0
485,-100,0
487.5,-100,0
490,-100,0
492.5,-100,0
495,-100,0
497.5,-100,0
500,-100,0
502.5,-100,0
505,-100,0
507.5,-100,0
