Distancia,RSS,Throughput
15,14.3276,49.4961
17.5,14.6897,49.9712
20,14.1859,50.004
22.5,14.0673,50.0204
25,14.2094,50.0204
27.5,14.2351,49.9384
30,14.3111,50.0367
32.5,14.4499,49.9876
35,14.8465,50.004
37.5,14.6409,50.004
40,13.9993,49.9548
42.5,14.4361,50.0367
45,14.4547,49.9712
47.5,14.7552,50.0367
50,14.2993,49.9712
52.5,14.3121,50.0204
55,14.0084,50.0204
57.5,14.2053,49.9548
60,14.1249,50.0204
62.5,14.2892,50.0204
65,13.9112,49.9876
67.5,13.9431,50.0204
70,15.0097,49.9712
72.5,14.5179,50.0204
75,14.2362,49.9876
77.5,14.5926,49.9712
80,14.143,50.0531
82.5,12.5104,49.9548
85,11.7901,50.0367
87.5,11.8976,50.004
90,12.4071,50.004
92.5,12.6775,49.9712
95,12.3334,50.004
97.5,12.6499,50.004
100,12.9231,49.9712
102.5,13.1702,50.0204
105,12.238,49.9876
107.5,12.6943,50.0204
110,12.4071,50.004
112.5,12.695,49.9712
115,11.7513,50.0531
117.5,12.8516,49.9548
120,13.1862,49.9876
122.5,12.4516,50.0367
125,12.5669,49.9876
127.5,12.9722,50.004
130,12.4366,50.0204
132.5,12.6448,49.9712
135,12.379,50.0367
137.5,12.7661,49.9876
140,11.7422,49.9712
142.5,13.0465,50.0204
145,12.0935,49.9548
147.5,12.4832,50.004
150,12.3654,50.0367
152.5,12.2791,50.004
155,12.4612,49.9876
157.5,12.8259,50.0204
160,11.9419,49.9712
162.5,13.2386,50.004
165,12.3801,50.004
167.5,12.4525,50.004
170,12.8838,49.9876
172.5,12.3609,50.0204
175,13.5664,49.9876
177.5,12.8256,49.9876
180,13.6815,49.9876
182.5,12.4433,50.0367
185,12.7153,49.9876
187.5,12.3483,49.9876
190,12.8424,50.0204
192.5,12.7335,49.9548
195,12.4548,50.0367
197.5,12.598,49.9876
200,12.1245,49.9876
202.5,12.5824,50.0367
205,12.5561,49.9876
207.5,13.0032,49.9876
210,11.3113,50.0204
212.5,12.5544,49.9876
215,12.6389,49.9876
217.5,12.7018,49.9876
220,12.6399,50.0531
222.5,13.1377,50.004
225,11.9023,50.0204
227.5,12.2945,49.9712
230,12.0009,49.9876
232.5,12.4458,50.004
235,12.8531,49.9712
237.5,12.2122,50.0204
240,13.022,50.004
242.5,12.4534,50.0204
245,13.161,49.9712
247.5,13.0742,50.0204
250,12.0124,50.0204
252.5,13.2435,49.9712
255,12.6491,49.9876
257.5,12.5864,49.9876
260,12.6441,50.004
262.5,13.0746,50.004
265,12.7595,50.0204
267.5,11.843,50.004
270,12.6405,49.9876
272.5,13.0352,49.9876
275,13.1298,49.9876
277.5,13.0472,50.004
280,12.3753,50.0367
282.5,12.4766,49.9876
285,11.9866,50.004
287.5,12.4217,50.0204
290,11.9242,49.9876
292.5,12.3643,49.9712
295,12.9073,50.004
297.5,12.6651,50.004
300,12.1471,49.9876
302.5,12.1062,50.004
305,11.7811,50.0204
307.5,12.6847,50.004
310,12.7724,50.004
312.5,12.1405,49.9712
315,13.1407,50.0204
317.5,12.4428,49.9876
320,12.6294,50.0204
322.5,12.6194,49.9712
325,12.4681,50.0204
327.5,13.0874,50.004
330,12.6656,50.004
332.5,12.8827,50.004
335,12.5359,49.9876
337.5,12.9208,49.9876
340,12.7844,50.004
342.5,12.8243,50.0204
345,13.5388,49.9876
347.5,12.3527,50.0204
350,12.5804,49.9712
352.5,12.5957,50.0204
355,13.3269,49.9876
357.5,12.5944,49.9712
360,12.1933,50.0367
362.5,12.2033,49.9548
365,12.3432,50.0367
367.5,13.37,50.004
370,12.5988,49.9876
372.5,12.1106,50.004
375,12.9826,49.9876
377.5,12.8159,50.0367
380,12.8032,49.9712
382.5,12.2961,50.004
385,12.6886,50.004
387.5,13.2155,50.0204
390,11.8521,49.9876
392.5,12.9482,50.004
395,12.1661,50.004
397.5,12.5657,49.9712
400,12.1889,49.9876
402.5,12.5957,50.0531
405,12.791,49.9548
407.5,13.0645,50.004
410,12.9553,49.9712
412.5,12.4787,50.0531
415,12.7889,49.9712
417.5,11.8698,50.004
420,12.8527,50.004
422.5,13.0339,50.004
425,12.2989,50.004
427.5,12.4146,49.9876
430,12.7241,50.0367
432.5,13.0515,49.9876
435,12.9016,49.9876
437.5,13.4665,50.004
440,11.8532,49.9876
442.5,12.7944,50.0367
445,12.4821,49.9712
447.5,12.9597,50.004
450,12.9456,50.004
452.5,12.3263,50.004
455,13.5035,49.9876
457.5,12.821,49.9876
460,12.5511,49.9876
462.5,12.4455,50.004
465,12.5825,50.004
467.5,12.3061,50.0204
470,13.0862,49.9876
472.5,12.5137,50.0204
475,12.5924,50.0204
477.5,12.5321,49.9548
480,11.9126,50.004
482.5,12.4073,50.0204
485,11.9373,49.9876
487.5,12.8692,50.0204
490,12.934,49.9876
492.5,12.5055,50.004
495,12.3534,49.9876
497.5,13.2749,49.9712
500,13.3729,50.0204
502.5,13.3049,50.004
505,12.1114,50.0531
507.5,12.6977,49.9548
