Distancia,RSS,Throughput
15,-65,49.1356
17.5,-65,49.9876
20,-65,50.0367
22.5,-65,49.9876
25,-65,50.0204
27.5,-65,49.9876
30,-65,50.0204
32.5,-65,49.9712
35,-65,50.004
37.5,-65,50.004
40,-65,49.9876
42.5,-65,50.0367
45,-65,49.9876
47.5,-65,49.9876
50,-65,50.004
52.5,-65,49.9712
55,-65,50.0531
57.5,-65,49.9548
60,-65,50.0204
62.5,-65,50.0204
65,-65,49.9712
67.5,-65,50.004
70,-65,50.004
72.5,-65,49.9876
75,-65,50.0204
77.5,-65,50.0204
80,-65,49.9712
82.5,-65,49.9876
85,-65,50.0204
87.5,-65,49.9876
90,-65,50.004
92.5,-65,50.0204
95,-65,50.004
97.5,-65,49.9712
100,-65,50.0204
102.5,-65,50.004
105,-65,50.004
107.5,-65,49.9384
110,-65,50.004
112.5,-65,50.0367
115,-65,49.9876
117.5,-65,50.0204
120,-65,50.0204
122.5,-65,49.9548
125,-65,50.0204
127.5,-65,50.004
130,-65,50.0367
132.5,-65,49.9712
135,-65,49.9876
137.5,-65,50.004
140,-65,50.004
142.5,-65,50.0204
145,-65,49.9876
147.5,-65,49.9712
150,-65,50.004
152.5,-65,50.0204
155,-65,49.9712
157.5,-65,50.0367
160,-65,50.004
162.5,-65,49.9548
165,-65,50.0204
167.5,-65,49.9876
170,-65,50.0204
172.5,-65,49.9876
175,-65,50.0204
177.5,-65,50.004
180,-65,49.9712
182.5,-65,50.0204
185,-65,49.9876
187.5,-65,50.0531
190,-65,49.922
192.5,-65,50.0367
195,-65,49.9876
197.5,-65,49.9876
200,-65,50.0204
202.5,-65,49.9712
205,-65,50.0367
207.5,-65,49.9712
210,-65,49.9712
212.5,-65,50.0531
215,-65,49.9876
217.5,-65,49.9876
220,-65,50.0204
222.5,-65,50.0204
225,-65,49.9876
227.5,-65,49.9876
230,-65,50.0204
232.5,-65,50.004
235,-65,49.9712
237.5,-65,50.004
240,-65,49.9876
242.5,-65,50.004
245,-65,50.004
247.5,-65,50.0204
250,-65,49.9548
252.5,-65,50.004
255,-65,50.004
257.5,-65,50.0531
260,-65,49.9384
262.5,-65,50.0367
265,-65,50.0204
267.5,-65,49.9712
270,-65,49.9876
272.5,-65,50.0204
275,-65,50.0204
277.5,-65,49.9712
280,-65,50.0204
282.5,-65,49.9712
285,-65,50.0204
287.5,-65,50.004
290,-65,50.004
292.5,-65,49.9548
295,-65,50.0531
297.5,-65,49.9876
300,-65,49.9876
302.5,-65,50.004
305,-65,49.9712
307.5,-65,50.0367
310,-65,50.004
312.5,-65,49.9876
315,-65,50.0204
317.5,-65,50.004
320,-65,50.004
322.5,-65,49.9548
325,-65,50.0204
327.5,-65,50.004
330,-65,50.0204
332.5,-65,49.9712
335,-65,50.0204
337.5,-65,49.9876
340,-65,50.004
342.5,-65,49.9876
345,-65,50.004
347.5,-65,50.0204
350,-65,49.9548
352.5,-65,50.004
355,-65,50.004
357.5,-65,49.9876
360,-65,50.0367
362.5,-65,49.9712
365,-65,49.9876
367.5,-65,50.0204
370,-65,49.9876
372.5,-65,50.0204
375,-65,50.004
377.5,-65,49.9548
380,-65,50.0531
382.5,-65,50.004
385,-65,49.9712
387.5,-65,50.004
390,-65,50.004
392.5,-65,50.004
395,-65,49.9876
397.5,-65,49.9712
400,-65,50.0695
402.5,-65,49.9712
405,-65,50.004
407.5,-65,50.0204
410,-65,49.9712
412.5,-65,49.9712
415,-65,50.004
417.5,-65,50.0204
420,-65,49.9876
422.5,-65,50.0531
425,-65,49.9876
427.5,-65,50.004
430,-65,49.9876
432.5,-65,49.9876
435,-65,49.9712
437.5,-65,50.0204
440,-65,50.0204
442.5,-65,50.004
445,-65,50.0204
447.5,-65,49.9712
450,-65,50.004
452.5,-65,49.9548
455,-65,50.0367
457.5,-65,50.004
460,-65,49.9876
462.5,-65,50.0204
465,-65,49.9876
467.5,-65,50.004
470,-65,49.9548
472.5,-65,50.0204
475,-65,50.0204
477.5,-65,50.0204
480,-65,49.9548
482.5,-65,50.0204
485,-65,50.0204
487.5,-65,50.004
490,-65,50.004
492.5,-65,49.9384
495,-65,50.0204
497.5,-65,50.004
500,-65,50.004
502.5,-65,49.9712
505,-65,50.0531
507.5,-65,49.9876
