Distancia,RSS,Throughput
15,-65,48.9554
17.5,-65,50.0204
20,-65,49.9876
22.5,-65,50.004
25,-65,50.004
27.5,-65,50.004
30,-65,50.004
32.5,-65,50.004
35,-65,49.9876
37.5,-65,50.004
40,-65,49.9548
42.5,-65,50.0367
45,-65,49.9876
47.5,-65,50.004
50,-65,50.004
52.5,-65,50.0204
55,-65,49.9712
57.5,-65,50.004
60,-65,50.004
62.5,-65,50.004
65,-65,49.9876
67.5,-65,50.0204
70,-65,50.004
72.5,-65,49.9712
75,-65,50.004
77.5,-65,50.0367
80,-65,49.9876
82.5,-65,49.9712
85,-65,50.0204
87.5,-65,50.004
90,-65,49.9876
92.5,-65,50.0367
95,-65,49.9548
97.5,-65,50.004
100,-65,50.0204
102.5,-65,49.9876
105,-65,50.004
107.5,-65,49.9548
110,-65,50.0531
112.5,-65,50.004
115,-65,49.9876
117.5,-65,50.004
120,-65,50.004
122.5,-65,50.004
125,-65,49.9712
127.5,-65,50.0204
130,-65,49.9876
132.5,-65,50.004
135,-65,50.0204
137.5,-65,49.9876
140,-65,49.9876
142.5,-65,50.0204
145,-65,50.004
147.5,-65,50.0204
150,-65,49.9712
152.5,-65,50.0204
155,-65,49.9548
157.5,-65,50.0204
160,-65,50.004
162.5,-65,50.004
165,-65,50.004
167.5,-65,49.9712
170,-65,50.0367
172.5,-65,50.004
175,-65,50.004
177.5,-65,50.004
180,-65,49.9712
182.5,-65,49.9712
185,-65,50.0204
187.5,-65,50.004
190,-65,49.9712
192.5,-65,50.0367
195,-65,50.004
197.5,-65,49.9876
200,-65,49.9876
202.5,-65,49.9876
205,-65,50.004
207.5,-65,50.0367
210,-65,49.9548
212.5,-65,50.0204
215,-65,50.004
217.5,-65,50.004
220,-65,50.0204
222.5,-65,49.9548
225,-65,50.0367
227.5,-65,50.004
230,-65,49.9548
232.5,-65,50.0531
235,-65,49.9548
237.5,-65,50.0367
240,-65,49.9876
242.5,-65,50.004
245,-65,50.0204
247.5,-65,49.9712
250,-65,49.9712
252.5,-65,50.0204
255,-65,49.9876
257.5,-65,50.0204
260,-65,50.0204
262.5,-65,49.9548
265,-65,50.0367
267.5,-65,50.004
270,-65,49.9712
272.5,-65,50.0204
275,-65,50.0204
277.5,-65,49.9712
280,-65,49.9876
282.5,-65,49.9876
285,-65,50.0367
287.5,-65,50.004
290,-65,49.9876
292.5,-65,49.9548
295,-65,50.0695
297.5,-65,49.9876
300,-65,49.9712
302.5,-65,50.0204
305,-65,49.9876
307.5,-65,50.0204
310,-65,50.004
312.5,-65,50.004
315,-65,49.9712
317.5,-65,50.004
320,-65,50.004
322.5,-65,49.9876
325,-65,50.0204
327.5,-65,50.004
330,-65,50.004
332.5,-65,49.9712
335,-65,50.0367
337.5,-65,50.004
340,-65,49.9712
342.5,-65,50.0204
345,-65,49.9876
347.5,-65,50.0204
350,-65,49.9876
352.5,-65,49.9876
355,-65,50.004
357.5,-65,50.0367
360,-65,49.9548
362.5,-65,50.004
365,-65,50.004
367.5,-65,49.9876
370,-65,50.0204
372.5,-65,50.004
375,-65,50.0204
377.5,-65,49.9548
380,-65,50.004
382.5,-65,50.0204
385,-65,49.9876
387.5,-65,49.9876
390,-65,50.0204
392.5,-65,49.9712
395,-65,50.004
397.5,-65,50.004
400,-65,50.0204
402.5,-65,50.004
405,-65,50.004
407.5,-65,49.9712
410,-65,50.0204
412.5,-65,50.004
415,-65,49.9712
417.5,-65,50.0204
420,-65,50.0204
422.5,-65,49.9712
425,-65,49.9712
427.5,-65,50.0367
430,-65,49.9876
432.5,-65,49.9876
435,-65,50.0204
437.5,-65,50.0204
440,-65,49.9712
442.5,-65,49.9876
445,-65,50.0367
447.5,-65,49.9876
450,-65,49.9712
452.5,-65,50.004
455,-65,50.0367
457.5,-65,49.9876
460,-65,49.9876
462.5,-65,50.0367
465,-65,49.9548
467.5,-65,50.0204
470,-65,50.004
472.5,-65,50.004
475,-65,49.9876
477.5,-65,49.9712
480,-65,50.0204
482.5,-65,50.0367
485,-65,49.9876
487.5,-65,50.004
490,-65,49.9384
492.5,-65,50.0367
495,-65,50.004
497.5,-65,50.0204
500,-65,49.9712
502.5,-65,50.004
505,-65,49.9876
507.5,-65,50.004
